URL,letter,primary color,secondary colors,is_error,ms_no,folio,x,y,w,h,notes
"https://stacks.stanford.edu/image/iiif/vx000hq8392%2F275_109_V_TC_46/1570,3810,167,110/pct:40/0/default.jpg",,,,,275,109 V,1570,3810,167,110,
"https://stacks.stanford.edu/image/iiif/gn055tc5638%2F300_3_R_TC_46/1780,1210,110,235/pct:40/0/default.jpg",,,,,300,3 R,1780,1210,110,235,
"https://stacks.stanford.edu/image/iiif/fn354xs7634%2F004_183_V_TC_46/3422,1552,112,265/pct:40/0/default.jpg",,,,,4,183 V,3422,1552,112,265,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_82_V_TC_46/3360,347,152,122/pct:40/0/default.jpg",,,,,49,82 V,3360,347,152,122,
"https://stacks.stanford.edu/image/iiif/vv924dt3892%2F405_155_R_TC_46/110,507,517,1460/pct:40/0/default.jpg",,,,,405,155 R,110,507,517,1460,
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_603_V_TC_46/1402,712,140,160/pct:40/0/default.jpg",,,,,484,603 V,1402,712,140,160,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_217_R_TC_46/1052,2855,182,140/pct:40/0/default.jpg",,,,,10,217 R,1052,2855,182,140,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_131_R_TC_46/2530,4110,515,560/pct:40/0/default.jpg",,,,,22,131 R,2530,4110,515,560,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_299_V_TC_46/3120,5877,145,180/pct:40/0/default.jpg",,,,,10,299 V,3120,5877,145,180,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_016_R_TC_46/1920,3992,145,187/pct:40/0/default.jpg",,,,,468,16 R,1920,3992,145,187,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_154_V_TC_46/3387,3600,70,180/pct:40/0/default.jpg",,,,,130,154 V,3387,3600,70,180,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_148_R_TC_46/487,935,277,305/pct:40/0/default.jpg",,,,,269,148 R,487,935,277,305,
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_78_V_TC_46/3887,6432,355,502/pct:40/0/default.jpg",,,,,94,78 V,3887,6432,355,502,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_263_V_TC_46/4210,5487,222,282/pct:40/0/default.jpg",,,,,10,263 V,4210,5487,222,282,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_115_V_TC_46/760,2620,162,257/pct:40/0/default.jpg",,,,,277,115 V,760,2620,162,257,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_2_V_TC_46/3052,697,352,192/pct:40/0/default.jpg",,,,,83,2 V,3052,697,352,192,
"https://stacks.stanford.edu/image/iiif/vf742yx0561%2F062_64_R_TC_46/2480,1160,242,265/pct:40/0/default.jpg",,,,,62,64 R,2480,1160,242,265,
"https://stacks.stanford.edu/image/iiif/xp413cf5125%2F319_098_V_TC_46/562,1615,452,437/pct:40/0/default.jpg",,,,,319,98 V,562,1615,452,437,
"https://stacks.stanford.edu/image/iiif/zs345bj2650%2F270_014_R_TC_46/102,1242,220,402/pct:40/0/default.jpg",,,,,270,14 R,102,1242,220,402,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_050_V_TC_46/790,3037,50,285/pct:40/0/default.jpg",,,,,402,50 V,790,3037,50,285,
"https://stacks.stanford.edu/image/iiif/fs743fm9703%2F046_006_V_TC_46/1632,5442,317,535/pct:40/0/default.jpg",,,,,46,6 V,1632,5442,317,535,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_032_V_TC_46/3485,442,215,225/pct:40/0/default.jpg",,,,,29,32 V,3485,442,215,225,
"https://stacks.stanford.edu/image/iiif/rz376mp0778%2F475_036_V_TC_46/402,2122,247,250/pct:40/0/default.jpg",,,,,475,36 V,402,2122,247,250,
"https://stacks.stanford.edu/image/iiif/gx795dx4085%2F219_55_V_TC_46/1992,4607,225,362/pct:40/0/default.jpg",,,,,219,55 V,1992,4607,225,362,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_247_TC_46/2695,2132,195,227/pct:40/0/default.jpg",,,,,51,247,2695,2132,195,227,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_265_V_TC_46/472,4395,25,87/pct:40/0/default.jpg",,,,,55,265 V,472,4395,25,87,
"https://stacks.stanford.edu/image/iiif/wq149yj5620%2F438_202_R_TC_46/1095,2615,122,265/pct:40/0/default.jpg",,,,,438,202 R,1095,2615,122,265,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_022_V_TC_46/1042,2210,207,202/pct:40/0/default.jpg",,,,,468,22 V,1042,2210,207,202,
"https://stacks.stanford.edu/image/iiif/qx685bd1288%2F317_158_V_TC_46/1082,3682,30,120/pct:40/0/default.jpg",,,,,317,158 V,1082,3682,30,120,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_028_V_TC_46/745,3935,255,122/pct:40/0/default.jpg",,,,,321,28 V,745,3935,255,122,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_171_V_TC_46/842,3937,730,1317/pct:40/0/default.jpg",,,,,130,171 V,842,3937,730,1317,
"https://stacks.stanford.edu/image/iiif/sg012cr8689%2F470_064_R_TC_46/2520,1647,232,167/pct:40/0/default.jpg",,,,,470,64 R,2520,1647,232,167,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_176_V_TC_46/1712,4025,187,190/pct:40/0/default.jpg",,,,,397,176 V,1712,4025,187,190,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_151_R_TC_46/1280,3522,152,155/pct:40/0/default.jpg",,,,,130,151 R,1280,3522,152,155,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_184_R_TC_46/1317,560,207,150/pct:40/0/default.jpg",,,,,45,184 R,1317,560,207,150,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_070_V_TC_46/3032,4170,200,177/pct:40/0/default.jpg",,,,,45,70 V,3032,4170,200,177,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_187_R_TC_46/1697,5227,435,185/pct:40/0/default.jpg",,,,,52,187 R,1697,5227,435,185,
"https://stacks.stanford.edu/image/iiif/tr552jm2166%2F312_170_TC_46/1210,5622,952,1415/pct:40/0/default.jpg",,,,,312,170,1210,5622,952,1415,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_045_R_TC_46/2042,2442,595,402/pct:40/0/default.jpg",,,,,10,45 R,2042,2442,595,402,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_282_R_TC_46/1815,302,142,185/pct:40/0/default.jpg",,,,,10,282 R,1815,302,142,185,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_101_V_TC_46/3987,6937,110,155/pct:40/0/default.jpg",,,,,10,101 V,3987,6937,110,155,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_044_V_TC_46/392,470,187,197/pct:40/0/default.jpg",,,,,271,44 V,392,470,187,197,
"https://stacks.stanford.edu/image/iiif/ks785nk0024%2F322_054_V_TC_46/522,1895,330,387/pct:40/0/default.jpg",,,,,322,54 V,522,1895,330,387,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_161_R_TC_46/1532,4680,72,120/pct:40/0/default.jpg",,,,,48,161 R,1532,4680,72,120,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_016_V_TC_46/3527,485,222,125/pct:40/0/default.jpg",,,,,437,16 V,3527,485,222,125,
"https://stacks.stanford.edu/image/iiif/jz764vk2561%2F315_67_R_TC_46/4180,1102,405,380/pct:40/0/default.jpg",,,,,315,67 R,4180,1102,405,380,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_111_R_TC_46/267,655,45,147/pct:40/0/default.jpg",,,,,628,111 R,267,655,45,147,
"https://stacks.stanford.edu/image/iiif/tq577rd4321%2F469_067_V_TC_46/2175,3392,125,187/pct:40/0/default.jpg",,,,,469,67 V,2175,3392,125,187,
"https://stacks.stanford.edu/image/iiif/sn284rv5537%2F462_059_V_TC_46/482,3842,320,417/pct:40/0/default.jpg",,,,,462,59 V,482,3842,320,417,
"https://stacks.stanford.edu/image/iiif/yp140pk0305%2F416_014_R_TC_46/52,1442,140,220/pct:40/0/default.jpg",,,,,416,14 R,52,1442,140,220,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_181_V_TC_46/1700,5842,180,162/pct:40/0/default.jpg",,,,,485,181 V,1700,5842,180,162,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_91_V_TC_46/227,4010,230,242/pct:40/0/default.jpg",,,,,186,91 V,227,4010,230,242,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_161_V_TC_46/2737,1720,72,150/pct:40/0/default.jpg",,,,,130,161 V,2737,1720,72,150,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_355_V_TC_46/3450,285,155,157/pct:40/0/default.jpg",,,,,10,355 V,3450,285,155,157,
"https://stacks.stanford.edu/image/iiif/fn354xs7634%2F004_053_R_TC_46/1765,1300,262,247/pct:40/0/default.jpg",,,,,4,53 R,1765,1300,262,247,
"https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_174_V_TC_46/2005,1377,335,590/pct:40/0/default.jpg",,,,,327,174 V,2005,1377,335,590,
"https://stacks.stanford.edu/image/iiif/qv763hw0424%2F294_88_V_TC_46/3570,5317,520,665/pct:40/0/default.jpg",,,,,294,88 V,3570,5317,520,665,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_258_R_TC_46/2722,5735,85,135/pct:40/0/default.jpg",,,,,10,258 R,2722,5735,85,135,
"https://stacks.stanford.edu/image/iiif/qf131kj9626%2F280_100_R_TC_46/362,1305,695,572/pct:40/0/default.jpg",,,,,280,100 R,362,1305,695,572,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_114_R_TC_46/3900,1385,155,157/pct:40/0/default.jpg",,,,,45,114 R,3900,1385,155,157,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_199_V_TC_46/1377,780,267,125/pct:40/0/default.jpg",,,,,321,199 V,1377,780,267,125,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_52_V_TC_46/1070,6872,235,230/pct:40/0/default.jpg",,,,,269,52 V,1070,6872,235,230,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_136_R_TC_46/1305,1817,150,260/pct:40/0/default.jpg",,,,,48,136 R,1305,1817,150,260,
"https://stacks.stanford.edu/image/iiif/bq134cn1846%2F433_089_V_TC_46/1235,1517,417,517/pct:40/0/default.jpg",,,,,433,89 V,1235,1517,417,517,
"https://stacks.stanford.edu/image/iiif/tq577rd4321%2F469_140_R_TC_46/587,632,127,225/pct:40/0/default.jpg",,,,,469,140 R,587,632,127,225,
"https://stacks.stanford.edu/image/iiif/yp193mg4537%2F473_181_V_TC_46/690,2292,372,290/pct:40/0/default.jpg",,,,,473,181 V,690,2292,372,290,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_069_R_TC_46/40,1840,122,155/pct:40/0/default.jpg",,,,,397,69 R,40,1840,122,155,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_195_V_TC_46/415,3780,180,170/pct:40/0/default.jpg",,,,,271,195 V,415,3780,180,170,
"https://stacks.stanford.edu/image/iiif/xq358rn9921%2F202_22_R_TC_46/147,6435,657,805/pct:40/0/default.jpg",,,,,202,22 R,147,6435,657,805,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_23_R_TC_46/1612,3332,415,700/pct:40/0/default.jpg",,,,,161,23 R,1612,3332,415,700,
"https://stacks.stanford.edu/image/iiif/tq577rd4321%2F469_080_R_TC_46/1722,567,115,172/pct:40/0/default.jpg",,,,,469,80 R,1722,567,115,172,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_214_R_TC_46/2015,1565,250,135/pct:40/0/default.jpg",,,,,321,214 R,2015,1565,250,135,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_220_V_TC_46/4447,3020,152,147/pct:40/0/default.jpg",,,,,271,220 V,4447,3020,152,147,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_148_R_TC_46/2010,3420,180,152/pct:40/0/default.jpg",,,,,271,148 R,2010,3420,180,152,
"https://stacks.stanford.edu/image/iiif/kw873ng3844%2F030_220_R_TC_46/630,3380,282,395/pct:40/0/default.jpg",,,,,30,220 R,630,3380,282,395,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_030_R_TC_46/2812,3582,42,92/pct:40/0/default.jpg",,,,,48,30 R,2812,3582,42,92,
"https://stacks.stanford.edu/image/iiif/fn354xs7634%2F004_030_V_TC_46/3950,642,202,495/pct:40/0/default.jpg",,,,,4,30 V,3950,642,202,495,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_170_V_TC_46/1100,4635,250,135/pct:40/0/default.jpg",,,,,321,170 V,1100,4635,250,135,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_251_V_TC_46/3320,295,147,200/pct:40/0/default.jpg",,,,,10,251 V,3320,295,147,200,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_369_R_TC_46/3860,3335,222,190/pct:40/0/default.jpg",,,,,271,369 R,3860,3335,222,190,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_226_TC_46/2185,1945,217,260/pct:40/0/default.jpg",,,,,51,226,2185,1945,217,260,
"https://stacks.stanford.edu/image/iiif/nd020zt5485%2F131_28_R_TC_46/2562,1047,240,307/pct:40/0/default.jpg",,,,,131,28 R,2562,1047,240,307,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_327_R_TC_46/1272,2047,262,195/pct:40/0/default.jpg",,,,,10,327 R,1272,2047,262,195,
"https://stacks.stanford.edu/image/iiif/nm203xw8381%2F002I_072_V_TC_46/3680,6392,477,430/pct:40/0/default.jpg",,,,,2I,72 V,3680,6392,477,430,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_299_R_TC_46/1685,365,112,157/pct:40/0/default.jpg",,,,,10,299 R,1685,365,112,157,
"https://stacks.stanford.edu/image/iiif/ns059km6096%2F246_009_V_TC_46/2352,2562,32,80/pct:40/0/default.jpg",,,,,246,9 V,2352,2562,32,80,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_241_TC_46/1027,3555,192,200/pct:40/0/default.jpg",,,,,51,241,1027,3555,192,200,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_058_R_TC_46/3827,7155,115,152/pct:40/0/default.jpg",,,,,52,58 R,3827,7155,115,152,
"https://stacks.stanford.edu/image/iiif/pf456zy3460%2F222_003_R_TC_46/4257,1270,105,382/pct:40/0/default.jpg",,,,,222,3 R,4257,1270,105,382,
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_640_R_TC_46/1877,627,292,137/pct:40/0/default.jpg",,,,,484,640 R,1877,627,292,137,
"https://stacks.stanford.edu/image/iiif/rg420yp8320%2F373_1_R_TC_46/342,902,582,565/pct:40/0/default.jpg",,,,,373,1 R,342,902,582,565,
"https://stacks.stanford.edu/image/iiif/bp218ym5464%2F308_055_TC_46/3067,3767,202,235/pct:40/0/default.jpg",,,,,308,55,3067,3767,202,235,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_052_R_TC_46/1885,4562,62,112/pct:40/0/default.jpg",,,,,48,52 R,1885,4562,62,112,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_168_R_TC_46/2522,4882,185,210/pct:40/0/default.jpg",,,,,45,168 R,2522,4882,185,210,
"https://stacks.stanford.edu/image/iiif/vn209hf3082%2F505_109_V_TC_46/2247,885,165,270/pct:40/0/default.jpg",,,,,505,109 V,2247,885,165,270,
"https://stacks.stanford.edu/image/iiif/cg531kv2466%2F302_056_TC_46/1122,1580,105,302/pct:40/0/default.jpg",,,,,302,56,1122,1580,105,302,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_036_V_TC_46/3840,1785,462,470/pct:40/0/default.jpg",,,,,10,36 V,3840,1785,462,470,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_045_R_TC_46/2780,1992,270,252/pct:40/0/default.jpg",,,,,321,45 R,2780,1992,270,252,
"https://stacks.stanford.edu/image/iiif/qx685bd1288%2F317_185_V_TC_46/1617,3362,100,130/pct:40/0/default.jpg",,,,,317,185 V,1617,3362,100,130,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_029_R_TC_46/2077,5492,405,1047/pct:40/0/default.jpg",,,,,10,29 R,2077,5492,405,1047,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_198_R_TC_46/897,4812,167,600/pct:40/0/default.jpg",,,,,271,198 R,897,4812,167,600,
"https://stacks.stanford.edu/image/iiif/rs890dd0432%2F191_058_TC_46/1290,2752,102,327/pct:40/0/default.jpg",,,,,191,58,1290,2752,102,327,
"https://stacks.stanford.edu/image/iiif/qx685bd1288%2F317_134_V_TC_46/1252,3197,60,142/pct:40/0/default.jpg",,,,,317,134 V,1252,3197,60,142,
"https://stacks.stanford.edu/image/iiif/xd956wx5361%2F022_026_V_TC_46/1122,4232,677,1192/pct:40/0/default.jpg",,,,,22,26 V,1122,4232,677,1192,
"https://stacks.stanford.edu/image/iiif/zv088kx4487%2F003_039_R_TC_46/3317,4197,160,270/pct:40/0/default.jpg",,,,,3,39 R,3317,4197,160,270,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_071_TC_46/2005,287,152,257/pct:40/0/default.jpg",,,,,51,71,2005,287,152,257,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_160_R_TC_46/3347,5085,145,167/pct:40/0/default.jpg",,,,,10,160 R,3347,5085,145,167,
"https://stacks.stanford.edu/image/iiif/qx685bd1288%2F317_198_R_TC_46/987,1087,217,145/pct:40/0/default.jpg",,,,,317,198 R,987,1087,217,145,
"https://stacks.stanford.edu/image/iiif/wn160sd8740%2F273_73_V_TC_46/1517,2335,197,312/pct:40/0/default.jpg",,,,,273,73 V,1517,2335,197,312,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_082_R_TC_46/242,4280,162,282/pct:40/0/default.jpg",,,,,130,82 R,242,4280,162,282,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_229_R_TC_46/1837,4080,157,242/pct:40/0/default.jpg",,,,,10,229 R,1837,4080,157,242,
"https://stacks.stanford.edu/image/iiif/ky226pt1201%2F406_033_V_TC_46/1057,4602,42,120/pct:40/0/default.jpg",,,,,406,33 V,1057,4602,42,120,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_024_R_TC_46/52,3442,135,242/pct:40/0/default.jpg",,,,,397,24 R,52,3442,135,242,
"https://stacks.stanford.edu/image/iiif/vx000hq8392%2F275_92_V_TC_46/1547,4197,175,130/pct:40/0/default.jpg",,,,,275,92 V,1547,4197,175,130,
"https://stacks.stanford.edu/image/iiif/wy783rb3141%2F146_314_TC_46/1032,5900,542,515/pct:40/0/default.jpg",,,,,146,314,1032,5900,542,515,
"https://stacks.stanford.edu/image/iiif/jy445fd9276%2F277_104_R_TC_46/32,5185,80,122/pct:40/0/default.jpg",,,,,277,104 R,32,5185,80,122,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_282_R_TC_46/3680,1357,502,227/pct:40/0/default.jpg",,,,,271,282 R,3680,1357,502,227,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_209_TC_46/3170,3937,132,205/pct:40/0/default.jpg",,,,,51,209,3170,3937,132,205,
"https://stacks.stanford.edu/image/iiif/mm597sr5491%2F299_110_V_TC_46/1862,3792,367,675/pct:40/0/default.jpg",,,,,299,110 V,1862,3792,367,675,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_050_V_TC_46/4467,6027,42,95/pct:40/0/default.jpg",,,,,437,50 V,4467,6027,42,95,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_110_R_TC_46/2720,3077,172,180/pct:40/0/default.jpg",,,,,45,110 R,2720,3077,172,180,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_48_R_TC_46/662,2537,95,185/pct:40/0/default.jpg",,,,,186,48 R,662,2537,95,185,
"https://stacks.stanford.edu/image/iiif/fs743fm9703%2F046_082_R_TC_46/360,5940,272,210/pct:40/0/default.jpg",,,,,46,82 R,360,5940,272,210,
"https://stacks.stanford.edu/image/iiif/gf842rx6366%2F459_120_V_TC_46/3762,4610,267,210/pct:40/0/default.jpg",,,,,459,120 V,3762,4610,267,210,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_150_TC_46/1930,300,240,212/pct:40/0/default.jpg",,,,,51,150,1930,300,240,212,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_176_R_TC_46/1927,1977,182,175/pct:40/0/default.jpg",,,,,271,176 R,1927,1977,182,175,
"https://stacks.stanford.edu/image/iiif/hw998hp3077%2F461_019_R_TC_46/2605,3647,275,245/pct:40/0/default.jpg",,,,,461,19 R,2605,3647,275,245,
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_654_R_TC_46/1252,2110,420,190/pct:40/0/default.jpg",,,,,484,654 R,1252,2110,420,190,
"https://stacks.stanford.edu/image/iiif/bx369vf7033%2F288_19_V_TC_46/1037,2207,222,195/pct:40/0/default.jpg",,,,,288,19 V,1037,2207,222,195,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_198_V_TC_46/1007,672,180,110/pct:40/0/default.jpg",,,,,45,198 V,1007,672,180,110,
"https://stacks.stanford.edu/image/iiif/gm669vs3001%2F058_148_R_TC_46/5092,1027,95,322/pct:40/0/default.jpg",,,,,58,148 R,5092,1027,95,322,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_201_V_TC_46/2135,6442,247,170/pct:40/0/default.jpg",,,,,45,201 V,2135,6442,247,170,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_230_TC_46/4202,4670,190,172/pct:40/0/default.jpg",,,,,51,230,4202,4670,190,172,
"https://stacks.stanford.edu/image/iiif/xv032gf3763%2F310_022_R_TC_46/1392,777,327,315/pct:40/0/default.jpg",,,,,310,22 R,1392,777,327,315,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_065_R_TC_46/4457,937,345,147/pct:40/0/default.jpg",,,,,45,65 R,4457,937,345,147,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_172_TC_46/2175,3482,152,177/pct:40/0/default.jpg",,,,,51,172,2175,3482,152,177,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_115_V_TC_46/807,2497,210,425/pct:40/0/default.jpg",,,,,130,115 V,807,2497,210,425,
"https://stacks.stanford.edu/image/iiif/kj101dc0788%2F313_070_V_TC_46/3552,755,175,400/pct:40/0/default.jpg",,,,,313,70 V,3552,755,175,400,
"https://stacks.stanford.edu/image/iiif/vf742yx0561%2F062_93_V_TC_46/2085,1982,185,215/pct:40/0/default.jpg",,,,,62,93 V,2085,1982,185,215,
"https://stacks.stanford.edu/image/iiif/dt053nh0820%2F002III_265_V_TC_46/4952,2587,600,260/pct:40/0/default.jpg",,,,,2III,265 V,4952,2587,600,260,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_066_R_TC_46/1517,2882,105,110/pct:40/0/default.jpg",,,,,48,66 R,1517,2882,105,110,
"https://stacks.stanford.edu/image/iiif/df920pp7276%2F184_38_R_TC_46/180,680,487,622/pct:40/0/default.jpg",,,,,184,38 R,180,680,487,622,
"https://stacks.stanford.edu/image/iiif/wk321dt4676%2F094_52_V_TC_46/3950,5505,350,385/pct:40/0/default.jpg",,,,,94,52 V,3950,5505,350,385,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_090_V_TC_46/2390,1432,142,150/pct:40/0/default.jpg",,,,,16II,90 V,2390,1432,142,150,
"https://stacks.stanford.edu/image/iiif/dw493fs0065%2F163_70_TC_46/752,1507,497,585/pct:40/0/default.jpg",,,,,163,70,752,1507,497,585,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_185_R_TC_46/367,1855,235,132/pct:40/0/default.jpg",,,,,321,185 R,367,1855,235,132,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_040_R_TC_46/2565,4582,62,472/pct:40/0/default.jpg",,,,,16II,40 R,2565,4582,62,472,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_202_V_TC_46/1732,2707,240,125/pct:40/0/default.jpg",,,,,321,202 V,1732,2707,240,125,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_284_R_TC_46/2437,3950,110,680/pct:40/0/default.jpg",,,,,437,284 R,2437,3950,110,680,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_178_R_TC_46/327,3590,290,167/pct:40/0/default.jpg",,,,,321,178 R,327,3590,290,167,
"https://stacks.stanford.edu/image/iiif/fs743fm9703%2F046_009a_R_TC_46/1840,5172,395,185/pct:40/0/default.jpg",,,,,46,9a R,1840,5172,395,185,
"https://stacks.stanford.edu/image/iiif/xv032gf3763%2F310_130_V_TC_46/2377,2697,270,430/pct:40/0/default.jpg",,,,,310,130 V,2377,2697,270,430,
"https://stacks.stanford.edu/image/iiif/vn209hf3082%2F505_114_V_TC_46/2232,955,315,132/pct:40/0/default.jpg",,,,,505,114 V,2232,955,315,132,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_177_R_TC_46/2867,5085,155,127/pct:40/0/default.jpg",,,,,485,177 R,2867,5085,155,127,
"https://stacks.stanford.edu/image/iiif/vv924dt3892%2F405_232_R_TC_46/2082,4157,442,685/pct:40/0/default.jpg",,,,,405,232 R,2082,4157,442,685,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_042_V_TC_46/650,4655,42,307/pct:40/0/default.jpg",,,,,48,42 V,650,4655,42,307,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_224_TC_46/2840,4112,202,220/pct:40/0/default.jpg",,,,,51,224,2840,4112,202,220,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_161_R_TC_46/782,2800,255,212/pct:40/0/default.jpg",,,,,83,161 R,782,2800,255,212,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_181_V_TC_46/3137,2305,122,180/pct:40/0/default.jpg",,,,,10,181 V,3137,2305,122,180,
"https://stacks.stanford.edu/image/iiif/vd280pd3953%2F052_167_V_TC_46/3520,2460,380,162/pct:40/0/default.jpg",,,,,52,167 V,3520,2460,380,162,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_278_V_TC_46/3595,3480,87,165/pct:40/0/default.jpg",,,,,437,278 V,3595,3480,87,165,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_211_R_TC_46/997,2965,132,187/pct:40/0/default.jpg",,,,,10,211 R,997,2965,132,187,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_072_V_TC_46/1137,3265,282,167/pct:40/0/default.jpg",,,,,468,72 V,1137,3265,282,167,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_032_V_TC_46/457,3347,222,260/pct:40/0/default.jpg",,,,,397,32 V,457,3347,222,260,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_122_V_TC_46/2137,5522,45,145/pct:40/0/default.jpg",,,,,16II,122 V,2137,5522,45,145,
"https://stacks.stanford.edu/image/iiif/hp146pz7537%2F072_138_V_TC_46/1490,3495,210,847/pct:40/0/default.jpg",,,,,72,138 V,1490,3495,210,847,
