"","DocID","x","y","w","h","image.width","image.height","perc.x","perc.y","perc.w","perc.h"
"6335","fr610kh2998%2F422_271_TC_46",298,3913,260,328,3686,5638,8.08464460119371,69.4040439872295,7.05371676614216,5.81766583894998
"6336","fr610kh2998%2F422_271_TC_46",358,528,295,278,3686,5638,9.71242539338036,9.36502305782192,8.00325556158437,4.930826534232
"6337","fr610kh2998%2F422_271_TC_46",445,2775,218,253,3686,5638,12.072707542051,49.2195814118482,5.9142702116115,4.487406881873
"6338","fr610kh2998%2F422_271_TC_46",580,3910,150,315,3686,5638,15.735214324471,69.3508336289464,4.06945198046663,5.58708761972331
"6339","fr610kh2998%2F422_272_TC_46",533,858,85,220,3655,5670,14.5827633378933,15.1322751322751,2.32558139534884,3.88007054673721
"6340","fr610kh2998%2F422_272_TC_46",565,3770,278,343,3655,5670,15.4582763337893,66.4902998236332,7.60601915184678,6.04938271604938
"6341","fr610kh2998%2F422_272_TC_46",548,2305,353,333,3655,5670,14.9931600547196,40.652557319224,9.65800273597811,5.87301587301587
"6342","fr610kh2998%2F422_272_TC_46",790,783,93,215,3655,5670,21.6142270861833,13.8095238095238,2.54445964432285,3.79188712522046
"6343","fr610kh2998%2F422_273_TC_46",318,2238,310,318,3654,5622,8.70279146141215,39.8078975453575,8.48385331143952,5.65635005336179
"6344","fr610kh2998%2F422_274_TC_46",548,393,180,275,3662,5670,14.9645002730748,6.93121693121693,4.91534680502458,4.85008818342152
"6345","fr610kh2998%2F422_274_TC_46",565,3125,78,210,3662,5670,15.4287274713271,55.1146384479718,2.12998361551065,3.7037037037037
"6346","fr610kh2998%2F422_274_TC_46",590,1873,358,333,3662,5670,16.1114145275806,33.0335097001764,9.77607864554888,5.87301587301587
"6347","fr610kh2998%2F422_274_TC_46",690,4315,90,423,3662,5670,18.8421627525942,76.1022927689594,2.45767340251229,7.46031746031746
"6348","fr610kh2998%2F422_275_TC_46",413,558,248,318,3670,5622,11.2534059945504,9.92529348986126,6.7574931880109,5.65635005336179
"6349","fr610kh2998%2F422_277_TC_46",260,4393,345,630,3654,5654,7.11548987411056,77.6972055182172,9.44170771756979,11.1425539441104
"6350","fr610kh2998%2F422_277_TC_46",273,338,118,305,3654,5654,7.47126436781609,5.97806862398302,3.22933771209633,5.39441103643438
"6351","fr610kh2998%2F422_277_TC_46",308,643,125,533,3654,5654,8.42911877394636,11.3724796604174,3.42090859332239,9.42695436858861
"6352","fr610kh2998%2F422_278_TC_46",460,4318,293,263,3607,5694,12.7529803160521,75.8342114506498,8.12309398392016,4.61889708465051
"6353","fr610kh2998%2F422_279_TC_46",100,1858,250,383,3694,5510,2.70709258256632,33.7205081669691,6.76773145641581,6.95099818511797
"6354","fr610kh2998%2F422_279_TC_46",358,1883,295,335,3694,5510,9.69139144558744,34.1742286751361,7.98592311857066,6.07985480943739
"6355","fr610kh2998%2F422_283_TC_46",243,1828,280,230,3614,5647,6.72385168788047,32.3711705330264,7.74764803541782,4.07295909332389
"6356","fr610kh2998%2F422_285_TC_46",403,855,118,315,3606,5630,11.1758180809761,15.1865008880995,3.27232390460344,5.59502664298401
"6357","fr610kh2998%2F422_285_TC_46",593,820,125,300,3606,5630,16.444814198558,14.5648312611012,3.46644481419856,5.32859680284192
"6358","fr610kh2998%2F422_293_TC_46",75,2265,545,453,3614,5630,2.07526286662977,40.2309058614565,15.0802434975097,8.0461811722913
"6359","fr610kh2998%2F422_321_TC_46",283,315,430,345,3518,5606,8.0443433769187,5.61897966464502,12.2228538942581,6.15412058508741
"6360","fr610kh2998%2F422_321_TC_46",315,2298,193,860,3518,5606,8.95395110858442,40.9917945058865,5.48607163160887,15.340706386015
