"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_232_V_TC_46/2262,3017,447,75/pct:40/0/default.jpg",2262,3017,55,232 V,447,75,1,1,
"https://stacks.stanford.edu/image/iiif/wq149yj5620%2F438_057_R_TC_46/1052,670,457,112/pct:40/0/default.jpg",1052,670,438,57 R,457,112,,,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_57_R_TC_46/2765,4132,837,152/pct:40/0/default.jpg",2765,4132,50,57 R,837,152,1,2,
"https://stacks.stanford.edu/image/iiif/hp566jq8781%2F367_091_R_TC_46/535,5055,785,155/pct:40/0/default.jpg",535,5055,367,91 R,785,155,1,1,
"https://stacks.stanford.edu/image/iiif/jm097by4127%2F511_008_V_TC_46/1647,6050,1522,150/pct:40/0/default.jpg",1647,6050,511,8 V,1522,150,1,2,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_031_V_TC_46/4707,5462,552,97/pct:40/0/default.jpg",4707,5462,75,31 V,552,97,1,1,
"https://stacks.stanford.edu/image/iiif/jz069xd3008%2F269_57_V_TC_46/1400,4617,3512,175/pct:40/0/default.jpg",1400,4617,269,57 V,3512,175,1,2,
"https://stacks.stanford.edu/image/iiif/qd947xd9843%2F483_063_R_TC_46/310,3217,970,110/pct:40/0/default.jpg",310,3217,483,63 R,970,110,1,2,
"https://stacks.stanford.edu/image/iiif/sk997cn6567%2F230_061_R_TC_46/1155,5217,1127,122/pct:40/0/default.jpg",1155,5217,230,61 R,1127,122,1,2,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_089_V_TC_46/3395,1000,222,105/pct:40/0/default.jpg",3395,1000,321,89 V,222,105,1,2,
"https://stacks.stanford.edu/image/iiif/sz190cj0067%2F204_64_R_TC_46/1490,2965,502,115/pct:40/0/default.jpg",1490,2965,204,64 R,502,115,1,1,
"https://stacks.stanford.edu/image/iiif/bt590jk0961%2F481_283_TC_46/1455,907,235,110/pct:40/0/default.jpg",1455,907,481,283,235,110,1,2,
"https://stacks.stanford.edu/image/iiif/jj576yk1988%2F380_009_V_TC_46/1257,1377,2250,147/pct:40/0/default.jpg",1257,1377,380,9 V,2250,147,,,
"https://stacks.stanford.edu/image/iiif/wn160sd8740%2F273_46_V_TC_46/1622,5235,3345,150/pct:40/0/default.jpg",1622,5235,273,46 V,3345,150,,,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_220_R_TC_46/1542,2122,467,92/pct:40/0/default.jpg",1542,2122,75,220 R,467,92,1,1,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_119_R_TC_46/3932,4797,477,107/pct:40/0/default.jpg",3932,4797,26,119 R,477,107,,,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_080_V_TC_46/2380,2977,1195,115/pct:40/0/default.jpg",2380,2977,10,80 V,1195,115,,,
"https://stacks.stanford.edu/image/iiif/kz798mq9330%2F439_055_R_TC_46/907,1680,1265,147/pct:40/0/default.jpg",907,1680,439,55 R,1265,147,,,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_334_V_TC_46/1847,3340,1485,112/pct:40/0/default.jpg",1847,3340,10,334 V,1485,112,,,
"https://stacks.stanford.edu/image/iiif/sb986nn5729%2F136_82_V_TC_46/1335,2685,570,70/pct:40/0/default.jpg",1335,2685,136,82 V,570,70,,,
"https://stacks.stanford.edu/image/iiif/xp413cf5125%2F319_025_R_TC_46/2470,3137,727,135/pct:40/0/default.jpg",2470,3137,319,25 R,727,135,1,5,filled intertextual space
"https://stacks.stanford.edu/image/iiif/nt685jr6866%2F393_61_V_TC_46/1605,1080,3575,255/pct:40/0/default.jpg",1605,1080,393,61 V,3575,255,1,2,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_160_R_TC_46/600,5667,1387,107/pct:40/0/default.jpg",600,5667,10,160 R,1387,107,,,
"https://stacks.stanford.edu/image/iiif/jm097by4127%2F511_122_V_TC_46/3225,6972,1925,140/pct:40/0/default.jpg",3225,6972,511,122 V,1925,140,1,3,
"https://stacks.stanford.edu/image/iiif/xr745mn3815%2F480_245_R_TC_46/555,717,1022,127/pct:40/0/default.jpg",555,717,480,245 R,1022,127,1,3,
"https://stacks.stanford.edu/image/iiif/hg483cz7854%2F055_118_R_TC_46/2777,2915,192,70/pct:40/0/default.jpg",2777,2915,55,118 R,192,70,1,1,
"https://stacks.stanford.edu/image/iiif/hg583np7605%2F186_126_R_TC_46/600,3787,335,97/pct:40/0/default.jpg",600,3787,186,126 R,335,97,1,2,
