URL,letter,primary color,secondary colors,is_error,ms_no,folio,x,y,w,h,notes
"https://stacks.stanford.edu/image/iiif/vp970qy1037%2F027_100_V_TC_46/3482,955,357,350/pct:40/0/default.jpg",,,,,27,100 V,3482,955,357,350,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_220_R_TC_46/2375,4312,270,1292/pct:40/0/default.jpg",,,,,271,220 R,2375,4312,270,1292,
"https://stacks.stanford.edu/image/iiif/js431dq0778%2F321_093_R_TC_46/770,2677,340,300/pct:40/0/default.jpg",,,,,321,93 R,770,2677,340,300,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_178_V_TC_46/3405,1010,245,887/pct:40/0/default.jpg",,,,,271,178 V,3405,1010,245,887,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_364_V_TC_46/1047,4052,640,982/pct:40/0/default.jpg",,,,,271,364 V,1047,4052,640,982,
"https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_028_V_TC_46/532,1710,270,262/pct:40/0/default.jpg",,,,,327,28 V,532,1710,270,262,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_154_R_TC_46/507,2685,297,475/pct:40/0/default.jpg",,,,,29,154 R,507,2685,297,475,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_049_R_TC_46/2367,5162,427,1120/pct:40/0/default.jpg",,,,,26,49 R,2367,5162,427,1120,
"https://stacks.stanford.edu/image/iiif/xp413cf5125%2F319_168_V_TC_46/832,3585,240,355/pct:40/0/default.jpg",,,,,319,168 V,832,3585,240,355,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_045_R_TC_46/1642,2080,370,3315/pct:40/0/default.jpg",,,,,463,45 R,1642,2080,370,3315,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_346_R_TC_46/2275,5705,352,492/pct:40/0/default.jpg",,,,,10,346 R,2275,5705,352,492,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_090_V_TC_46/2965,1485,377,4335/pct:40/0/default.jpg",,,,,485,90 V,2965,1485,377,4335,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_206_R_TC_46/890,1700,225,2402/pct:40/0/default.jpg",,,,,271,206 R,890,1700,225,2402,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_083_V_TC_46/962,3485,550,2080/pct:40/0/default.jpg",,,,,468,83 V,962,3485,550,2080,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_209_V_TC_46/3835,1922,340,522/pct:40/0/default.jpg",,,,,10,209 V,3835,1922,340,522,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_035_V_TC_46/2500,2370,517,1735/pct:40/0/default.jpg",,,,,468,35 V,2500,2370,517,1735,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_031_V_TC_46/1792,4145,582,1417/pct:40/0/default.jpg",,,,,271,31 V,1792,4145,582,1417,
"https://stacks.stanford.edu/image/iiif/nh671tc2872%2F066A_012_V_TC_46/2170,1912,497,662/pct:40/0/default.jpg",,,,,66A,12 V,2170,1912,497,662,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_201_R_TC_46/3932,5812,462,1827/pct:40/0/default.jpg",,,,,10,201 R,3932,5812,462,1827,
"https://stacks.stanford.edu/image/iiif/xp413cf5125%2F319_085_R_TC_46/222,2077,255,447/pct:40/0/default.jpg",,,,,319,85 R,222,2077,255,447,
"https://stacks.stanford.edu/image/iiif/my768zw4807%2F390_019_TC_46/520,2175,1755,3445/pct:40/0/default.jpg",,,,,390,19,520,2175,1755,3445,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_355_V_TC_46/3745,5017,407,480/pct:40/0/default.jpg",,,,,10,355 V,3745,5017,407,480,
"https://stacks.stanford.edu/image/iiif/kw873ng3844%2F030_159_R_TC_46/260,502,1090,4645/pct:40/0/default.jpg",,,,,30,159 R,260,502,1090,4645,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_057_V_TC_46/920,537,420,3252/pct:40/0/default.jpg",,,,,463,57 V,920,537,420,3252,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_207_R_TC_46/2232,6390,385,1835/pct:40/0/default.jpg",,,,,16II,207 R,2232,6390,385,1835,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_137_V_TC_46/2970,412,375,287/pct:40/0/default.jpg",,,,,437,137 V,2970,412,375,287,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_135_V_TC_46/1137,3762,365,425/pct:40/0/default.jpg",,,,,16II,135 V,1137,3762,365,425,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_173_R_TC_46/160,2877,340,837/pct:40/0/default.jpg",,,,,16II,173 R,160,2877,340,837,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_199_V_TC_46/1987,3217,197,1000/pct:40/0/default.jpg",,,,,271,199 V,1987,3217,197,1000,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_471_R_TC_46/1825,267,550,2230/pct:40/0/default.jpg",,,,,463,471 R,1825,267,550,2230,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_3_V_TC_46/872,3192,1212,1495/pct:40/0/default.jpg",,,,,83,3 V,872,3192,1212,1495,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_056_R_TC_46/2377,3892,365,730/pct:40/0/default.jpg",,,,,29,56 R,2377,3892,365,730,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_044_R_TC_46/240,2717,295,320/pct:40/0/default.jpg",,,,,75,44 R,240,2717,295,320,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_061_R_TC_46/2105,1525,497,1320/pct:40/0/default.jpg",,,,,26,61 R,2105,1525,497,1320,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_233_V_TC_46/1020,482,300,2392/pct:40/0/default.jpg",,,,,463,233 V,1020,482,300,2392,
"https://stacks.stanford.edu/image/iiif/hp146pz7537%2F072_122_R_TC_46/90,2552,407,475/pct:40/0/default.jpg",,,,,72,122 R,90,2552,407,475,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_092_V_TC_46/695,4785,147,630/pct:40/0/default.jpg",,,,,402,92 V,695,4785,147,630,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_082_V_TC_46/1822,1192,297,710/pct:40/0/default.jpg",,,,,10,82 V,1822,1192,297,710,
"https://stacks.stanford.edu/image/iiif/hv214nw9015%2F295_146_V_TC_46/3432,600,752,1027/pct:40/0/default.jpg",,,,,295,146 V,3432,600,752,1027,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_144_V_TC_46/3312,1645,300,2002/pct:40/0/default.jpg",,,,,271,144 V,3312,1645,300,2002,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_048_R_TC_46/2212,440,352,1052/pct:40/0/default.jpg",,,,,29,48 R,2212,440,352,1052,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_018_R_TC_46/3877,2332,485,865/pct:40/0/default.jpg",,,,,10,18 R,3877,2332,485,865,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_191_R_TC_46/2252,390,330,265/pct:40/0/default.jpg",,,,,437,191 R,2252,390,330,265,
"https://stacks.stanford.edu/image/iiif/by692qk3515%2F212_004_V_TC_46/1002,5207,657,610/pct:40/0/default.jpg",,,,,212,4 V,1002,5207,657,610,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_003_R_TC_46/747,2425,265,590/pct:40/0/default.jpg",,,,,271,3 R,747,2425,265,590,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_146_R_TC_46/760,4210,265,620/pct:40/0/default.jpg",,,,,271,146 R,760,4210,265,620,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_237_R_TC_46/515,4032,420,935/pct:40/0/default.jpg",,,,,83,237 R,515,4032,420,935,
"https://stacks.stanford.edu/image/iiif/gy884xh4155%2F262_101_R_TC_46/2432,1960,817,1682/pct:40/0/default.jpg",,,,,262,101 R,2432,1960,817,1682,
"https://stacks.stanford.edu/image/iiif/vw680fn2153%2F187_085_R_TC_46/245,1365,915,1292/pct:40/0/default.jpg",,,,,187,85 R,245,1365,915,1292,
"https://stacks.stanford.edu/image/iiif/hv214nw9015%2F295_185_R_TC_46/300,2780,492,607/pct:40/0/default.jpg",,,,,295,185 R,300,2780,492,607,
"https://stacks.stanford.edu/image/iiif/zh635rv2202%2F402_035_R_TC_46/92,3467,417,1300/pct:40/0/default.jpg",,,,,402,35 R,92,3467,417,1300,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_064_R_TC_46/2385,5405,390,485/pct:40/0/default.jpg",,,,,29,64 R,2385,5405,390,485,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_133_R_TC_46/1947,382,335,497/pct:40/0/default.jpg",,,,,437,133 R,1947,382,335,497,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_041_V_TC_46/3390,4015,325,1707/pct:40/0/default.jpg",,,,,271,41 V,3390,4015,325,1707,
"https://stacks.stanford.edu/image/iiif/wx717zj2675%2F048_200_V_TC_46/697,3532,1072,295/pct:40/0/default.jpg",,,,,48,200 V,697,3532,1072,295,
"https://stacks.stanford.edu/image/iiif/mq337vq8802%2F397_054_V_TC_46/202,727,535,935/pct:40/0/default.jpg",,,,,397,54 V,202,727,535,935,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_140_R_TC_46/2232,5010,530,1192/pct:40/0/default.jpg",,,,,49,140 R,2232,5010,530,1192,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_425_V_TC_46/362,4110,415,852/pct:40/0/default.jpg",,,,,463,425 V,362,4110,415,852,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_105_V_TC_46/3202,3387,257,1080/pct:40/0/default.jpg",,,,,271,105 V,3202,3387,257,1080,
"https://stacks.stanford.edu/image/iiif/gn055tc5638%2F300_18_V_TC_46/1875,2142,410,660/pct:40/0/default.jpg",,,,,300,18 V,1875,2142,410,660,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_52_V_TC_46/3112,2572,632,2005/pct:40/0/default.jpg",,,,,50,52 V,3112,2572,632,2005,
"https://stacks.stanford.edu/image/iiif/hv214nw9015%2F295_117_R_TC_46/107,5430,632,955/pct:40/0/default.jpg",,,,,295,117 R,107,5430,632,955,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_335_V_TC_46/1757,2422,340,1342/pct:40/0/default.jpg",,,,,10,335 V,1757,2422,340,1342,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_495_R_TC_46/210,3160,1525,495/pct:40/0/default.jpg",,,,,463,495 R,210,3160,1525,495,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_063_V_TC_46/3600,4007,270,1502/pct:40/0/default.jpg",,,,,29,63 V,3600,4007,270,1502,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_127_R_TC_46/1880,5655,240,1522/pct:40/0/default.jpg",,,,,485,127 R,1880,5655,240,1522,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_281_V_TC_46/3650,5780,435,770/pct:40/0/default.jpg",,,,,10,281 V,3650,5780,435,770,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_48_R_TC_46/447,1822,362,812/pct:40/0/default.jpg",,,,,50,48 R,447,1822,362,812,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_202_V_TC_46/2000,1722,272,440/pct:40/0/default.jpg",,,,,10,202 V,2000,1722,272,440,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_141_V_TC_46/3360,6137,615,1200/pct:40/0/default.jpg",,,,,49,141 V,3360,6137,615,1200,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_033_R_TC_46/1462,2427,732,3070/pct:40/0/default.jpg",,,,,468,33 R,1462,2427,732,3070,
"https://stacks.stanford.edu/image/iiif/vv058df9042%2F033_72_V_TC_46/2760,4550,417,1625/pct:40/0/default.jpg",,,,,33,72 V,2760,4550,417,1625,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_039_V_TC_46/1532,3110,355,437/pct:40/0/default.jpg",,,,,29,39 V,1532,3110,355,437,
"https://stacks.stanford.edu/image/iiif/hv214nw9015%2F295_143_R_TC_46/2312,1590,665,1082/pct:40/0/default.jpg",,,,,295,143 R,2312,1590,665,1082,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_170_V_TC_46/1770,1067,282,1795/pct:40/0/default.jpg",,,,,271,170 V,1770,1067,282,1795,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_341_V_TC_46/1810,4560,250,402/pct:40/0/default.jpg",,,,,10,341 V,1810,4560,250,402,
"https://stacks.stanford.edu/image/iiif/gy884xh4155%2F262_21_R_TC_46/2185,5250,685,1917/pct:40/0/default.jpg",,,,,262,21 R,2185,5250,685,1917,
"https://stacks.stanford.edu/image/iiif/jz764vk2561%2F315_63_V_TC_46/860,2752,462,1862/pct:40/0/default.jpg",,,,,315,63 V,860,2752,462,1862,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_362_R_TC_46/3245,867,452,692/pct:40/0/default.jpg",,,,,463,362 R,3245,867,452,692,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_272_V_TC_46/3210,6042,277,1190/pct:40/0/default.jpg",,,,,16II,272 V,3210,6042,277,1190,
"https://stacks.stanford.edu/image/iiif/qm817bv7839%2F400_148_V_TC_46/2345,530,590,987/pct:40/0/default.jpg",,,,,400,148 V,2345,530,590,987,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_036_V_TC_46/767,570,367,3875/pct:40/0/default.jpg",,,,,463,36 V,767,570,367,3875,
"https://stacks.stanford.edu/image/iiif/ns652yk6818%2F266_237_TC_46/2232,2587,680,487/pct:40/0/default.jpg",,,,,266,237,2232,2587,680,487,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_230_R_TC_46/2232,6172,457,1262/pct:40/0/default.jpg",,,,,49,230 R,2232,6172,457,1262,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_145_V_TC_46/3142,5897,225,755/pct:40/0/default.jpg",,,,,50,145 V,3142,5897,225,755,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_044_R_TC_46/3427,3822,812,3100/pct:40/0/default.jpg",,,,,45,44 R,3427,3822,812,3100,
"https://stacks.stanford.edu/image/iiif/hv214nw9015%2F295_199_R_TC_46/2290,5452,602,560/pct:40/0/default.jpg",,,,,295,199 R,2290,5452,602,560,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_208_V_TC_46/3400,6347,337,1325/pct:40/0/default.jpg",,,,,16II,208 V,3400,6347,337,1325,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_54_V_TC_46/1567,2757,317,2212/pct:40/0/default.jpg",,,,,49,54 V,1567,2757,317,2212,
"https://stacks.stanford.edu/image/iiif/vf742yx0561%2F062_28_R_TC_46/2725,627,302,815/pct:40/0/default.jpg",,,,,62,28 R,2725,627,302,815,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_214_V_TC_46/3190,435,445,247/pct:40/0/default.jpg",,,,,437,214 V,3190,435,445,247,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_56_V_TC_46/1137,1872,567,1667/pct:40/0/default.jpg",,,,,50,56 V,1137,1872,567,1667,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_203_V_TC_46/540,4720,512,835/pct:40/0/default.jpg",,,,,463,203 V,540,4720,512,835,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_157_V_TC_46/352,1460,265,747/pct:40/0/default.jpg",,,,,628,157 V,352,1460,265,747,
"https://stacks.stanford.edu/image/iiif/wh417sx8653%2F441_187_TC_46/1662,322,360,910/pct:40/0/default.jpg",,,,,441,187,1662,322,360,910,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_589_V_TC_46/2407,3310,125,307/pct:40/0/default.jpg",,,,,463,589 V,2407,3310,125,307,
"https://stacks.stanford.edu/image/iiif/qt747ct6627%2F161_131_R_TC_46/222,1930,712,447/pct:40/0/default.jpg",,,,,161,131 R,222,1930,712,447,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_074_R_TC_46/347,525,280,527/pct:40/0/default.jpg",,,,,10,74 R,347,525,280,527,
"https://stacks.stanford.edu/image/iiif/zv088kx4487%2F003_143_V_TC_46/3872,1642,312,502/pct:40/0/default.jpg",,,,,3,143 V,3872,1642,312,502,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_62_R_TC_46/382,4822,527,900/pct:40/0/default.jpg",,,,,83,62 R,382,4822,527,900,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_207_V_TC_46/3205,890,330,695/pct:40/0/default.jpg",,,,,271,207 V,3205,890,330,695,
"https://stacks.stanford.edu/image/iiif/gy884xh4155%2F262_104_R_TC_46/2470,3272,945,3645/pct:40/0/default.jpg",,,,,262,104 R,2470,3272,945,3645,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_103_V_TC_46/2935,5335,667,3287/pct:40/0/default.jpg",,,,,50,103 V,2935,5335,667,3287,
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_646_R_TC_46/1067,2192,572,3490/pct:40/0/default.jpg",,,,,484,646 R,1067,2192,572,3490,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_298_R_TC_46/1992,3172,360,665/pct:40/0/default.jpg",,,,,10,298 R,1992,3172,360,665,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_027_R_TC_46/2912,1312,500,747/pct:40/0/default.jpg",,,,,45,27 R,2912,1312,500,747,
"https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_196_R_TC_46/312,2882,247,432/pct:40/0/default.jpg",,,,,327,196 R,312,2882,247,432,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_402_V_TC_46/3415,260,425,432/pct:40/0/default.jpg",,,,,49,402 V,3415,260,425,432,
"https://stacks.stanford.edu/image/iiif/wz774ws7198%2F092_116_R_TC_46/2132,5572,590,762/pct:40/0/default.jpg",,,,,92,116 R,2132,5572,590,762,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_167_V_TC_46/885,3110,652,2020/pct:40/0/default.jpg",,,,,485,167 V,885,3110,652,2020,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_205_R_TC_46/10,1032,337,625/pct:40/0/default.jpg",,,,,485,205 R,10,1032,337,625,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_114_V_TC_46/2715,440,447,1230/pct:40/0/default.jpg",,,,,468,114 V,2715,440,447,1230,
"https://stacks.stanford.edu/image/iiif/qy662bj1544%2F049_260_R_TC_46/320,3127,497,1550/pct:40/0/default.jpg",,,,,49,260 R,320,3127,497,1550,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_333_V_TC_46/3465,4200,1735,4270/pct:40/0/default.jpg",,,,,10,333 V,3465,4200,1735,4270,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_014_V_TC_46/3300,2587,475,1105/pct:40/0/default.jpg",,,,,16II,14 V,3300,2587,475,1105,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_468_R_TC_46/3242,2537,570,895/pct:40/0/default.jpg",,,,,463,468 R,3242,2537,570,895,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_012_R_TC_46/2090,4130,440,1040/pct:40/0/default.jpg",,,,,29,12 R,2090,4130,440,1040,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_151_R_TC_46/520,967,322,330/pct:40/0/default.jpg",,,,,75,151 R,520,967,322,330,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_116_V_TC_46/1565,2082,637,2222/pct:40/0/default.jpg",,,,,83,116 V,1565,2082,637,2222,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_140_R_TC_46/462,1135,382,1330/pct:40/0/default.jpg",,,,,75,140 R,462,1135,382,1330,
"https://stacks.stanford.edu/image/iiif/hp146pz7537%2F072_79_R_TC_46/2,2582,420,965/pct:40/0/default.jpg",,,,,72,79 R,2,2582,420,965,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_176_R_TC_46/2475,5177,472,2977/pct:40/0/default.jpg",,,,,50,176 R,2475,5177,472,2977,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_027_V_TC_46/1577,4280,317,395/pct:40/0/default.jpg",,,,,29,27 V,1577,4280,317,395,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_282_V_TC_46/1097,1552,392,1062/pct:40/0/default.jpg",,,,,16II,282 V,1097,1552,392,1062,
"https://stacks.stanford.edu/image/iiif/hv214nw9015%2F295_172_V_TC_46/3702,1092,1230,590/pct:40/0/default.jpg",,,,,295,172 V,3702,1092,1230,590,
"https://stacks.stanford.edu/image/iiif/tn930ym5616%2F628_044_V_TC_46/462,2635,210,765/pct:40/0/default.jpg",,,,,628,44 V,462,2635,210,765,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_039_R_TC_46/2557,5017,422,1242/pct:40/0/default.jpg",,,,,16II,39 R,2557,5017,422,1242,
"https://stacks.stanford.edu/image/iiif/qt808nj0703%2F016II_247_V_TC_46/947,1382,502,1542/pct:40/0/default.jpg",,,,,16II,247 V,947,1382,502,1542,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_162_TC_46/1360,3102,630,1102/pct:40/0/default.jpg",,,,,51,162,1360,3102,630,1102,
"https://stacks.stanford.edu/image/iiif/gy884xh4155%2F262_72_V_TC_46/1097,640,767,1597/pct:40/0/default.jpg",,,,,262,72 V,1097,640,767,1597,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_030_V_TC_46/3130,3187,462,997/pct:40/0/default.jpg",,,,,26,30 V,3130,3187,462,997,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_83_R_TC_46/245,5922,575,962/pct:40/0/default.jpg",,,,,83,83 R,245,5922,575,962,
"https://stacks.stanford.edu/image/iiif/nh671tc2872%2F066A_018_V_TC_46/677,1627,375,557/pct:40/0/default.jpg",,,,,66A,18 V,677,1627,375,557,
"https://stacks.stanford.edu/image/iiif/xb003nj3345%2F051_245_TC_46/2,2540,550,1200/pct:40/0/default.jpg",,,,,51,245,2,2540,550,1200,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_148_V_TC_46/3575,1532,317,487/pct:40/0/default.jpg",,,,,29,148 V,3575,1532,317,487,
"https://stacks.stanford.edu/image/iiif/sp968bx9690%2F050_7_R_TC_46/2487,6002,565,507/pct:40/0/default.jpg",,,,,50,7 R,2487,6002,565,507,
"https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_161_R_TC_46/380,280,302,965/pct:40/0/default.jpg",,,,,327,161 R,380,280,302,965,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_095_R_TC_46/902,932,252,942/pct:40/0/default.jpg",,,,,271,95 R,902,932,252,942,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_310_R_TC_46/557,742,480,822/pct:40/0/default.jpg",,,,,271,310 R,557,742,480,822,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_112_R_TC_46/540,5940,497,1415/pct:40/0/default.jpg",,,,,83,112 R,540,5940,497,1415,
"https://stacks.stanford.edu/image/iiif/sw561ph9670%2F468_086_V_TC_46/2587,2567,515,3090/pct:40/0/default.jpg",,,,,468,86 V,2587,2567,515,3090,
"https://stacks.stanford.edu/image/iiif/kz066hg9217%2F075_225_R_TC_46/252,6232,627,632/pct:40/0/default.jpg",,,,,75,225 R,252,6232,627,632,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_172_R_TC_46/1752,2905,572,2132/pct:40/0/default.jpg",,,,,485,172 R,1752,2905,572,2132,
"https://stacks.stanford.edu/image/iiif/xp413cf5125%2F319_028_V_TC_46/2302,1907,282,495/pct:40/0/default.jpg",,,,,319,28 V,2302,1907,282,495,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_256_V_TC_46/2160,2397,282,1597/pct:40/0/default.jpg",,,,,463,256 V,2160,2397,282,1597,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_167_V_TC_46/867,3835,865,982/pct:40/0/default.jpg",,,,,130,167 V,867,3835,865,982,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_068_V_TC_46/1505,5987,355,762/pct:40/0/default.jpg",,,,,29,68 V,1505,5987,355,762,
"https://stacks.stanford.edu/image/iiif/kb304wh5721%2F327_200_R_TC_46/1860,1557,320,857/pct:40/0/default.jpg",,,,,327,200 R,1860,1557,320,857,
"https://stacks.stanford.edu/image/iiif/hr471qc4349%2F437_198_V_TC_46/452,4295,1547,2642/pct:40/0/default.jpg",,,,,437,198 V,452,4295,1547,2642,
"https://stacks.stanford.edu/image/iiif/pk169zy5002%2F271_094_V_TC_46/1812,1442,235,1072/pct:40/0/default.jpg",,,,,271,94 V,1812,1442,235,1072,
"https://stacks.stanford.edu/image/iiif/xp413cf5125%2F319_137_V_TC_46/492,2615,597,1110/pct:40/0/default.jpg",,,,,319,137 V,492,2615,597,1110,
"https://stacks.stanford.edu/image/iiif/jj548nk9202%2F045_024_V_TC_46/3270,4710,167,480/pct:40/0/default.jpg",,,,,45,24 V,3270,4710,167,480,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_062_V_TC_46/2427,2655,312,880/pct:40/0/default.jpg",,,,,463,62 V,2427,2655,312,880,
"https://stacks.stanford.edu/image/iiif/xj710dc7305%2F029_062_V_TC_46/1452,760,425,675/pct:40/0/default.jpg",,,,,29,62 V,1452,760,425,675,
"https://stacks.stanford.edu/image/iiif/hv214nw9015%2F295_184_V_TC_46/1252,4510,882,642/pct:40/0/default.jpg",,,,,295,184 V,1252,4510,882,642,
"https://stacks.stanford.edu/image/iiif/rf713dy4795%2F484_073_V_TC_46/2522,452,462,4152/pct:40/0/default.jpg",,,,,484,73 V,2522,452,462,4152,
"https://stacks.stanford.edu/image/iiif/rf352tc5448%2F026_035_V_TC_46/627,710,912,2670/pct:40/0/default.jpg",,,,,26,35 V,627,710,912,2670,
"https://stacks.stanford.edu/image/iiif/wz774ws7198%2F092_022_R_TC_46/200,517,1037,1722/pct:40/0/default.jpg",,,,,92,22 R,200,517,1037,1722,
"https://stacks.stanford.edu/image/iiif/rb715wf5291%2F083_204_R_TC_46/442,507,470,3495/pct:40/0/default.jpg",,,,,83,204 R,442,507,470,3495,
"https://stacks.stanford.edu/image/iiif/qx973nn9218%2F010_297_R_TC_46/322,6590,437,1247/pct:40/0/default.jpg",,,,,10,297 R,322,6590,437,1247,
"https://stacks.stanford.edu/image/iiif/pq574zw4714%2F463_082_V_TC_46/192,2575,480,885/pct:40/0/default.jpg",,,,,463,82 V,192,2575,480,885,
"https://stacks.stanford.edu/image/iiif/xk876dn8316%2F485_167_R_TC_46/1522,5665,920,1995/pct:40/0/default.jpg",,,,,485,167 R,1522,5665,920,1995,
"https://stacks.stanford.edu/image/iiif/gf842rx6366%2F459_089_R_TC_46/362,2272,677,1552/pct:40/0/default.jpg",,,,,459,89 R,362,2272,677,1552,
"https://stacks.stanford.edu/image/iiif/qk423pn9162%2F011_218_R_TC_46/2395,2922,882,985/pct:40/0/default.jpg",,,,,11,218 R,2395,2922,882,985,
