"","DocID","x","y","w","h","image.width","image.height","perc.x","perc.y","perc.w","perc.h"
"86","qk423pn9162%2F011_192_V_TC_46",1783,2150,1823,165,6069,8804,29.3788103476685,24.4207178555202,30.037897511946,1.87414811449341
"87","qk423pn9162%2F011_193_V_TC_46",4600,1865,1178,135,6069,8804,75.7950238919097,21.1835529304861,19.4101169879717,1.53339391185825
"88","qk423pn9162%2F011_193_V_TC_46",4085,2005,1693,165,6069,8804,67.3092766518372,22.7737392094502,27.8958642280442,1.87414811449341
"89","qk423pn9162%2F011_196_R_TC_46",353,4033,1585,180,5910,8791,5.97292724196277,45.8764645660334,26.8189509306261,2.04754862927995
"90","qk423pn9162%2F011_203_R_TC_46",2418,2268,1768,160,5974,8815,40.4753933712755,25.7288712422008,29.594911282223,1.81508791832104
"91","qk423pn9162%2F011_205_V_TC_46",3963,2390,1820,173,6117,8804,64.7866601275135,27.1467514766015,29.7531469674677,1.96501590186279
"92","qk423pn9162%2F011_209_R_TC_46",775,6228,1030,155,6030,8815,12.8524046434494,70.6522972206466,17.0812603648425,1.75836642087351
"93","qk423pn9162%2F011_209_R_TC_46",270,6388,1495,153,6030,8815,4.47761194029851,72.4673851389677,24.7927031509121,1.7356778218945
"94","qk423pn9162%2F011_209_V_TC_46",3915,625,1820,363,6084,8788,64.3491124260355,7.11197086936732,29.9145299145299,4.13063268092854
"95","qk423pn9162%2F011_209_V_TC_46",1663,6665,1848,188,6084,8788,27.3339907955293,75.8420573509331,30.3747534516765,2.13928083750569
"96","qk423pn9162%2F011_210_R_TC_46",2423,1900,1833,153,6038,8830,40.1291818482941,21.5175537938845,30.3577343491222,1.73272933182333
"97","qk423pn9162%2F011_210_R_TC_46",2505,2058,1730,175,6038,8830,41.4872474329248,23.3069082672707,28.6518714806227,1.98187995469989
"98","qk423pn9162%2F011_211_R_TC_46",905,2730,1225,143,6062,8815,14.9290663147476,30.9699376063528,20.2078521939954,1.62223482699943
"99","qk423pn9162%2F011_211_R_TC_46",518,2878,1590,178,6062,8815,8.54503464203233,32.6488939307998,26.2289673375124,2.01928530913216
"100","qk423pn9162%2F011_211_V_TC_46",3920,4000,1898,308,6084,8804,64.431295200526,45.4338936846888,31.1965811965812,3.49840981372104
"101","qk423pn9162%2F011_216_R_TC_46",223,5455,1558,188,6086,8815,3.66414722313506,61.8831537152581,25.5997371015445,2.13272830402723
"102","qk423pn9162%2F011_217_R_TC_46",295,3,1785,158,6006,8767,4.91175491175491,0.0342192312079389,29.7202797202797,1.80221284361811
"103","qk423pn9162%2F011_217_R_TC_46",2400,3,1940,158,6006,8767,39.96003996004,0.0342192312079389,32.3010323010323,1.80221284361811
"104","qk423pn9162%2F011_217_R_TC_46",405,1328,1610,168,6006,8767,6.74325674325674,15.1477130147143,26.8065268065268,1.91627694764458
"105","qk423pn9162%2F011_220_R_TC_46",325,740,1853,298,6102,8719,5.32612258275975,8.48721183621975,30.3670927564733,3.41782314485606
"106","qk423pn9162%2F011_220_V_TC_46",1663,748,1913,285,6124,8708,27.1554539516656,8.58980248047772,31.2377531025474,3.27285254937988
"107","qk423pn9162%2F011_221_R_TC_46",2660,928,1660,145,6054,8735,43.9378923026098,10.6239267315398,27.4198876775685,1.65998855180309
"108","qk423pn9162%2F011_222_R_TC_46",215,3,1883,155,6038,8735,3.56078171579993,0.0343445907269605,31.1858231202385,1.77447052089296
"109","qk423pn9162%2F011_222_R_TC_46",2438,3,1908,155,6038,8735,40.377608479629,0.0343445907269605,31.5998675057966,1.77447052089296
"110","qk423pn9162%2F011_223_R_TC_46",3688,1613,85,473,5982,8735,61.6516215312604,18.4659416141958,1.42092945503176,5.41499713795077
