"","DocID","x","y","w","h","image.width","image.height","perc.x","perc.y","perc.w","perc.h"
"342","nh671tc2872%2F066A_013_V_TC_46",2263,2900,208,303,3968,6037,57.03125,48.0371045221136,5.24193548387097,5.01904919662084
"343","nh671tc2872%2F066A_014_V_TC_46",2188,1788,338,520,3968,6037,55.1411290322581,29.6173596157032,8.51814516129032,8.613549776379
"344","nh671tc2872%2F066A_015_R_TC_46",1698,2093,335,515,3968,6012,42.7923387096774,34.8137059214904,8.44254032258065,8.56620093147039
"345","nh671tc2872%2F066A_017_V_TC_46",2243,4375,268,233,3977,6004,56.3992959517224,72.8680879413724,6.73874779984913,3.88074616922052
"346","nh671tc2872%2F066A_020_V_TC_46",2235,2490,305,505,3989,6020,56.0290799699173,41.3621262458472,7.64602657307596,8.38870431893688
"347","nh671tc2872%2F066A_025_R_TC_46",268,2540,293,430,3931,6054,6.81760366319003,41.9557317476049,7.45357415415925,7.10274198876776
"348","nh671tc2872%2F066A_026_R_TC_46",313,2223,285,505,3922,6062,7.98062213156553,36.6710656548994,7.26670066292708,8.33058396568789
"349","nh671tc2872%2F066A_026_V_TC_46",693,1798,275,238,3864,6054,17.9347826086957,29.6993723158242,7.11697722567288,3.93128510075983
"350","nh671tc2872%2F066A_028_R_TC_46",338,1658,253,268,3926,6062,8.60927152317881,27.3507093368525,6.44421803362201,4.42098317387001
"351","nh671tc2872%2F066A_029_R_TC_46",1705,1118,305,598,3917,6046,43.5282103650753,18.4915646708568,7.78657135562931,9.8908369169699
"352","nh671tc2872%2F066A_029_V_TC_46",718,1893,480,485,3881,6055,18.5003864983252,31.2634186622626,12.3679464055656,8.00990916597853
"353","nh671tc2872%2F066A_030_V_TC_46",735,4313,473,478,3856,6072,19.0612033195021,71.0309617918314,12.2665975103734,7.87220026350461
"354","nh671tc2872%2F066A_032_R_TC_46",195,2015,378,875,3907,6063,4.99104171998976,33.234372422893,9.67494241105708,14.4317994392215
"355","nh671tc2872%2F066A_033_R_TC_46",1740,4563,225,233,3915,6054,44.4444444444444,75.3716551040634,5.74712643678161,3.84869507763462
"356","nh671tc2872%2F066A_033_V_TC_46",2205,3818,295,403,3881,6055,56.8152538005669,63.0553261767135,7.60113372842051,6.65565648224608
"357","nh671tc2872%2F066A_034_R_TC_46",1718,3338,250,200,3899,6046,44.0625801487561,55.2100562355276,6.41190048730444,3.30797221303341
"358","nh671tc2872%2F066A_034_V_TC_46",725,3883,310,270,3874,6054,18.7145069695405,64.1394119590354,8.00206504904492,4.45986124876115
"359","nh671tc2872%2F066A_038_R_TC_46",318,1910,255,360,3882,6097,8.19165378670788,31.3268820731507,6.56877897990726,5.90454321797605
"360","nh671tc2872%2F066A_039_V_TC_46",2193,1778,285,515,3881,5977,56.5060551404277,29.7473648987786,7.34346817830456,8.61636272377447
"361","nh671tc2872%2F066A_040_R_TC_46",1693,3628,315,563,3899,6020,43.4213901000256,60.265780730897,8.07899461400359,9.35215946843854
"362","nh671tc2872%2F066A_041_V_TC_46",703,1038,300,638,3856,6030,18.2313278008299,17.2139303482587,7.78008298755187,10.5804311774461
"363","nh671tc2872%2F066A_042_V_TC_46",723,4245,288,523,3890,6037,18.586118251928,70.3163823090939,7.40359897172237,8.66324333278118
"364","nh671tc2872%2F066A_043_V_TC_46",2225,1203,253,618,3889,6004,57.2126510671124,20.0366422385077,6.5055284134739,10.2931379080613
"365","nh671tc2872%2F066A_044_V_TC_46",663,1260,360,533,3873,6029,17.1185127807901,20.898988223586,9.29512006196747,8.84060374854868
"366","nh671tc2872%2F066A_049_V_TC_46",2170,2013,275,285,3786,6080,57.3164289487586,33.1085526315789,7.26360274696249,4.6875
"367","nh671tc2872%2F066A_050_V_TC_46",2233,3430,1125,453,3855,6072,57.9247730220493,56.4888010540184,29.1828793774319,7.4604743083004
"368","nh671tc2872%2F066A_051_V_TC_46",2215,4425,243,545,3847,6046,57.5773329867429,73.1888852133642,6.31661034572394,9.01422428051604
"369","nh671tc2872%2F066A_051_V_TC_46",2200,4118,155,243,3847,6046,57.1874187678711,68.1111478663579,4.0291135950091,4.01918623883559
"370","nh671tc2872%2F066A_056_R_TC_46",250,2120,225,498,3891,6072,6.42508352608584,34.9143610013175,5.78257517347726,8.20158102766798
"371","nh671tc2872%2F066A_059_R_TC_46",1625,3965,348,463,3882,6081,41.8598660484286,65.2030915967768,8.9644513137558,7.61387929616839
"372","nh671tc2872%2F066A_061_V_TC_46",605,3270,368,843,3863,6072,15.6614030546208,53.8537549407115,9.5262749158685,13.8833992094862
"373","nh671tc2872%2F066A_063_R_TC_46",1625,2095,1443,760,3864,6027,42.0548654244306,34.7602455616393,37.3447204968944,12.6099220175875
"374","nh671tc2872%2F066A_064_V_TC_46",798,1303,283,355,3969,6046,20.1058201058201,21.5514389679127,7.13025951121189,5.8716506781343
"375","nh671tc2872%2F066A_067_R_TC_46",285,3920,358,450,3899,6028,7.30956655552706,65.0298606502986,9.18184149781995,7.46516257465163
"376","nh671tc2872%2F066A_116_R_TC_46",368,2393,288,238,3881,6038,9.48209224426694,39.6323285856244,7.42076784333935,3.94170255051342
"377","nh671tc2872%2F066A_118_R_TC_46",1713,2575,303,240,3890,6029,44.0359897172237,42.7102338696301,7.7892030848329,3.98075966163543
"378","nh671tc2872%2F066A_119_V_TC_46",738,2265,278,260,3890,6046,18.9717223650386,37.4627853126034,7.14652956298201,4.30036387694343
"379","nh671tc2872%2F066A_130_V_TC_46",2365,3255,218,280,3951,6019,59.8582637307011,54.0787506230271,5.51759048342192,4.65193553746469
"380","nh671tc2872%2F066A_132_R_TC_46",273,2343,158,220,3908,6019,6.985670419652,38.9267320152849,4.04298874104401,3.65509220800797
"381","nh671tc2872%2F066A_134_V_TC_46",2295,1395,220,220,3994,6029,57.4611917876815,23.1381655332559,5.50826239359039,3.64902968983248
"382","nh671tc2872%2F066A_137_R_TC_46",1838,4283,220,263,3968,6029,46.320564516129,71.0399734616023,5.54435483870968,4.36224912920882
"383","nh671tc2872%2F066A_138_R_TC_46",323,1058,195,293,3985,6071,8.10539523212045,17.427112502059,4.89335006273526,4.82622302750782
"384","nh671tc2872%2F066A_138_V_TC_46",843,1383,213,300,4012,6063,21.011964107677,22.8104898565067,5.30907278165504,4.9480455220188
"385","nh671tc2872%2F066A_141_V_TC_46",845,3018,238,250,4003,6054,21.1091681239071,49.8513379583746,5.94554084436673,4.12950115626032
"386","nh671tc2872%2F066A_143_V_TC_46",2175,4048,323,543,3984,6028,54.5933734939759,67.1532846715328,8.1074297188755,9.00796284007963
"387","nh671tc2872%2F066A_146_V_TC_46",2283,513,268,238,3959,6047,57.6660772922455,8.48354555978171,6.76938620863854,3.93583595171159
"388","nh671tc2872%2F066A_148_V_TC_46",773,1893,203,303,3960,6046,19.520202020202,31.3099569963612,5.12626262626263,5.01157790274562
"389","nh671tc2872%2F066A_150_R_TC_46",1675,3308,305,195,3951,6080,42.394330549228,54.4078947368421,7.71956466717287,3.20723684210526
"390","nh671tc2872%2F066A_151_V_TC_46",788,4238,220,238,3931,6087,20.0457898753498,69.6237884015114,5.59654032052913,3.90997207162806
"391","nh671tc2872%2F066A_151_V_TC_46",2295,1753,228,250,3931,6087,58.3820910709743,28.7990800065714,5.80005087763928,4.10711352061771
"392","nh671tc2872%2F066A_153_V_TC_46",2230,4495,313,218,3933,6072,56.699720315281,74.028326745718,7.9583015509789,3.59025032938076
"393","nh671tc2872%2F066A_156_V_TC_46",2260,1888,323,290,3934,6081,57.4478901881037,31.0475250781122,8.21047280122013,4.76895247492189
"394","nh671tc2872%2F066A_161_V_TC_46",643,3163,318,558,3890,6029,16.5295629820051,52.4630950406369,8.17480719794344,9.25526621330237
"395","nh671tc2872%2F066A_161_V_TC_46",713,2168,230,238,3890,6029,18.3290488431877,35.95952894344,5.91259640102828,3.94758666445513
"396","nh671tc2872%2F066A_162_R_TC_46",15,1983,228,255,3934,6029,0.38129130655821,32.8910267042627,5.7956278596848,4.22955714048764
"397","nh671tc2872%2F066A_162_R_TC_46",288,1923,198,280,3934,6029,7.32079308591764,31.8958367888539,5.03304524656838,4.64421960524133
"398","nh671tc2872%2F066A_163_R_TC_46",1710,1013,298,260,3925,6054,43.5668789808917,16.7327386851668,7.59235668789809,4.29468120251074
"399","nh671tc2872%2F066A_163_V_TC_46",2260,718,263,260,3848,6072,58.7318087318087,11.8247694334651,6.83471933471933,4.28194993412385
"400","nh671tc2872%2F066A_164_V_TC_46",743,4528,220,260,3855,6072,19.2736705577173,74.5718050065876,5.70687418936446,4.28194993412385
"401","nh671tc2872%2F066A_165_V_TC_46",2298,1368,263,210,3872,6001,59.349173553719,22.7962006332278,6.79235537190083,3.49941676387269
"402","nh671tc2872%2F066A_165_V_TC_46",2303,2443,233,293,3872,6001,59.478305785124,40.7098816863856,6.01756198347107,4.88251958006999
"403","nh671tc2872%2F066A_166_V_TC_46",693,4603,240,233,3832,6028,18.0845511482255,76.3603185136032,6.26304801670146,3.86529528865295
"404","nh671tc2872%2F066A_166_V_TC_46",760,1448,255,285,3832,6028,19.8329853862213,24.0212342402123,6.6544885177453,4.72793629727936
"405","nh671tc2872%2F066A_167_V_TC_46",790,2555,253,223,3838,6064,20.5836373110995,42.1339050131926,6.59197498697238,3.67744063324538
"406","nh671tc2872%2F066A_168_R_TC_46",123,1785,300,225,3873,6046,3.17583268783888,29.5236520013232,7.74593338497289,3.72146873966259
"407","nh671tc2872%2F066A_168_R_TC_46",173,2235,253,208,3873,6046,4.46682158533437,36.9665894806484,6.53240382132714,3.44029110155475
"408","nh671tc2872%2F066A_168_R_TC_46",1730,3730,228,273,3873,6046,44.6682158533437,61.6936817730731,5.8869093725794,4.51538207079061
"409","nh671tc2872%2F066A_169_R_TC_46",158,3288,235,230,3864,6038,4.08902691511387,54.4551175886055,6.08178053830228,3.80920834713481
"410","nh671tc2872%2F066A_169_R_TC_46",203,4483,208,218,3864,6038,5.2536231884058,74.2464392182842,5.38302277432712,3.61046704206691
"411","nh671tc2872%2F066A_169_R_TC_46",1690,2513,243,225,3864,6038,43.7370600414079,41.6197416363034,6.2888198757764,3.72639947002319
"412","nh671tc2872%2F066A_173_V_TC_46",2265,2303,245,230,3847,6072,58.8770470496491,37.9281949934124,6.36859890824019,3.78787878787879
"413","nh671tc2872%2F066A_174_R_TC_46",303,4243,213,263,3977,6020,7.61880814684435,70.4817275747508,5.3557958259995,4.3687707641196
"414","nh671tc2872%2F066A_174_V_TC_46",718,3438,295,263,3864,6029,18.5817805383023,57.0243821529275,7.63457556935818,4.36224912920882
"415","nh671tc2872%2F066A_175_R_TC_46",268,2135,215,288,3977,6012,6.73874779984913,35.5123087159015,5.40608498868494,4.79041916167665
"416","nh671tc2872%2F066A_177_V_TC_46",2258,4163,255,400,3908,6028,57.7789150460594,69.0610484406105,6.52507676560901,6.635700066357
"417","nh671tc2872%2F066A_178_R_TC_46",1725,4378,268,455,3951,6021,43.6598329536826,72.7121740574655,6.78309288787649,7.55688423849859
"418","nh671tc2872%2F066A_179_V_TC_46",2343,2033,240,243,3891,6011,60.2158828064765,33.8213275661288,6.16808018504241,4.04258858758942
"419","nh671tc2872%2F066A_180_V_TC_46",748,4210,323,393,3829,6046,19.5351266649256,69.6328150843533,8.43562287803604,6.50016539861065
"420","nh671tc2872%2F066A_180_V_TC_46",785,878,233,235,3829,6046,20.5014364063724,14.5219980152167,6.08513972316532,3.88686735031426
"421","nh671tc2872%2F066A_180_V_TC_46",2243,4033,315,248,3829,6046,58.5792635152781,66.7052596758187,8.22669104204753,4.10188554416143
"422","nh671tc2872%2F066A_181_V_TC_46",810,3938,248,425,3890,6046,20.8226221079692,65.1339728746279,6.37532133676093,7.029440952696
"423","nh671tc2872%2F066A_183_R_TC_46",250,1530,225,555,3940,6036,6.34517766497462,25.3479125248509,5.71065989847716,9.1948310139165
"424","nh671tc2872%2F066A_183_R_TC_46",1790,1555,250,260,3940,6036,45.4314720812183,25.7620941020543,6.34517766497462,4.30748840291584
"425","nh671tc2872%2F066A_183_V_TC_46",2213,2383,255,280,3898,6037,56.772703950744,39.4732483021368,6.54181631605952,4.63806526420407
"426","nh671tc2872%2F066A_185_R_TC_46",285,2383,243,243,3957,6054,7.20242608036391,39.3624050214734,6.14101592115239,4.01387512388504
"427","nh671tc2872%2F066A_186_R_TC_46",258,3988,185,270,3964,6060,6.50857719475278,65.8085808580858,4.66700302724521,4.45544554455445
"428","nh671tc2872%2F066A_186_V_TC_46",815,4585,245,308,3940,6070,20.6852791878173,75.5354200988468,6.21827411167513,5.07413509060956
"429","nh671tc2872%2F066A_187_R_TC_46",223,4540,230,215,3977,6063,5.6072416394267,74.8804222332179,5.78325370882575,3.54609929078014
"430","nh671tc2872%2F066A_187_R_TC_46",1708,3350,348,458,3977,6063,42.9469449333669,55.2531749958766,8.75031430726678,7.55401616361537
"431","nh671tc2872%2F066A_187_V_TC_46",2300,2838,240,233,3960,6046,58.0808080808081,46.9401257029441,6.06060606060606,3.85378762818392
"432","nh671tc2872%2F066A_188_V_TC_46",2233,3488,310,295,3950,6072,56.5316455696202,57.4440052700922,7.84810126582278,4.85836627140975
"433","nh671tc2872%2F066A_193_R_TC_46",188,2525,228,275,3973,6012,4.73194059904354,41.9993346640053,5.73873647118047,4.57418496340652
"434","nh671tc2872%2F066A_194_V_TC_46",2133,1138,318,265,3865,6062,55.1875808538163,18.7726822830749,8.22768434670116,4.37149455625206
"435","nh671tc2872%2F066A_194_V_TC_46",2173,2893,313,225,3865,6062,56.222509702458,47.7235235895744,8.09831824062096,3.71164632134609
"436","nh671tc2872%2F066A_195_V_TC_46",2103,2315,318,333,3898,6053,53.9507439712673,38.2454981001156,8.15802975885069,5.50140426234925
"437","nh671tc2872%2F066A_196_V_TC_46",2240,3940,243,223,3890,6028,57.5835475578406,65.3616456536164,6.24678663239075,3.69940278699403
"438","nh671tc2872%2F066A_197_R_TC_46",85,3295,243,423,3951,6011,2.15135408757277,54.8161703543504,6.1503416856492,7.03709865247047
"439","nh671tc2872%2F066A_198_R_TC_46",1715,4138,338,635,3933,6054,43.6053902873125,68.3515031384209,8.59394863971523,10.4889329369012
"440","nh671tc2872%2F066A_198_V_TC_46",2218,3023,255,270,3899,6055,56.886381123365,49.925681255161,6.54013849705052,4.45912469033856
"441","nh671tc2872%2F066A_199_V_TC_46",678,788,255,480,3968,6063,17.0866935483871,12.9968662378361,6.42641129032258,7.91687283523008
"442","nh671tc2872%2F066A_200_R_TC_46",1773,2533,300,243,3960,6063,44.7727272727273,41.7779976909121,7.57575757575758,4.00791687283523
"443","nh671tc2872%2F066A_200_V_TC_46",775,2215,228,240,3917,6054,19.7855501659433,36.5873802444665,5.82078121010978,3.96432111000991
"444","nh671tc2872%2F066A_202_V_TC_46",818,3285,238,263,3942,6003,20.7508878741755,54.7226386806597,6.03754439370878,4.38114276195236
"445","nh671tc2872%2F066A_203_V_TC_46",2298,1915,305,533,3985,6046,57.6662484316186,31.6738339397949,7.65370138017566,8.81574594773404
"446","nh671tc2872%2F066A_205_R_TC_46",123,1138,293,278,3933,6063,3.12738367658276,18.7695860135247,7.44978387998983,4.58518885040409
"447","nh671tc2872%2F066A_205_V_TC_46",750,3858,275,480,3898,6063,19.2406362237045,63.6318654131618,7.05489994869164,7.91687283523008
"448","nh671tc2872%2F066A_206_V_TC_46",675,550,318,235,3873,6063,17.428350116189,9.0714167903678,8.21068938807126,3.87596899224806
"449","nh671tc2872%2F066A_206_V_TC_46",708,4410,268,240,3873,6063,18.280402788536,72.7362691736764,6.91970049057578,3.95843641761504
"450","nh671tc2872%2F066A_207_R_TC_46",215,820,228,463,3907,6088,5.50294343486051,13.4691195795007,5.83567954952649,7.60512483574244
"451","nh671tc2872%2F066A_210_R_TC_46",1855,608,268,235,3977,6071,46.6431983907468,10.0148245758524,6.73874779984913,3.87086147257453
"452","nh671tc2872%2F066A_214_V_TC_46",2208,1620,255,253,3932,6094,56.1546286876907,26.5835247784706,6.4852492370295,4.15162454873646
"453","nh671tc2872%2F066A_216_R_TC_46",1778,3340,265,225,3940,6053,45.1269035532995,55.1792499586982,6.7258883248731,3.71716504212787
"454","nh671tc2872%2F066A_221_R_TC_46",228,1790,345,513,4012,6037,5.68295114656032,29.6504886533046,8.59920239282154,8.49759814477389
"455","nh671tc2872%2F066A_224_V_TC_46",2215,1550,243,238,4029,6029,54.9764209481261,25.7090728147288,6.03127326880119,3.94758666445513
"456","nh671tc2872%2F066A_225_R_TC_46",1853,1118,305,255,4012,6029,46.1864406779661,18.543705423785,7.60219341974078,4.22955714048764
"457","nh671tc2872%2F066A_226_R_TC_46",1770,2775,318,225,3987,6029,44.3942814145974,46.0275335876596,7.97592174567344,3.73196218278321
"458","nh671tc2872%2F066A_226_V_TC_46",698,2515,248,433,3977,6037,17.550917777219,41.659764783833,6.23585617299472,7.17243664071559
"459","nh671tc2872%2F066A_227_R_TC_46",1928,828,463,230,3986,6037,48.3692925238334,13.7154215670035,11.6156547917712,3.80983932416763
"460","nh671tc2872%2F066A_227_V_TC_46",643,1270,295,393,3993,6046,16.1031805659905,21.0056235527622,7.38792887553218,6.50016539861065
"461","jb848tp9919%2F066_015_TC_46",1655,3468,228,245,3846,5687,43.0317212688508,60.9811851591349,5.92823712948518,4.30807103921224
"462","jb848tp9919%2F066_022a_TC_46",1588,633,308,280,3766,5670,42.1667551779076,11.1640211640212,8.17843866171004,4.93827160493827
"463","jb848tp9919%2F066_028_TC_46",2863,1058,123,495,3869,5888,73.9984492116826,17.96875,3.17911605065908,8.40692934782609
"464","jb848tp9919%2F066_028_TC_46",2288,970,483,1178,3869,5888,59.1367278366503,16.4741847826087,12.4838459550271,20.0067934782609
"465","jb848tp9919%2F066_043_TC_46",1500,1700,503,593,3663,5662,40.950040950041,30.0247262451431,13.7319137319137,10.4733309784528
"466","jb848tp9919%2F066_052_TC_46",680,2300,223,248,3774,5703,18.018018018018,40.3296510608452,5.90885002649709,4.34858846221287
"467","jb848tp9919%2F066_064_TC_46",438,145,880,563,3736,5754,11.7237687366167,2.51998609662843,23.5546038543897,9.78449774070212
"468","hp146pz7537%2F072_105_R_TC_46",28,3000,465,968,3923,5873,0.713739485087943,51.0812191384301,11.8531735916391,16.4822067086668
"469","hp146pz7537%2F072_106_R_TC_46",158,293,370,1145,3931,5839,4.01933350292546,5.01798253125535,9.41236326634444,19.6095221784552
"470","hp146pz7537%2F072_107_R_TC_46",80,3105,368,528,3931,5856,2.0351055711015,53.0225409836066,9.3614856270669,9.01639344262295
"471","hp146pz7537%2F072_114_R_TC_46",58,1780,455,383,3965,5838,1.46279949558638,30.4898937992463,11.4754098360656,6.5604659129839
"472","hp146pz7537%2F072_114_R_TC_46",173,2600,338,358,3965,5838,4.36317780580076,44.5357999314834,8.52459016393443,6.13223706748887
"473","hp146pz7537%2F072_115_R_TC_46",165,4145,268,350,3939,5838,4.18888042650419,71.0003425830764,6.8037572988068,5.99520383693046
"474","hp146pz7537%2F072_118_R_TC_46",135,1825,255,343,3940,5839,3.42639593908629,31.255351943826,6.47208121827411,5.87429354341497
"475","hp146pz7537%2F072_119_V_TC_46",1558,1233,388,350,3980,5856,39.1457286432161,21.0553278688525,9.74874371859296,5.97677595628415
"476","hp146pz7537%2F072_122_R_TC_46",90,2610,310,353,3922,5814,2.29474757776645,44.8916408668731,7.90413054563998,6.07155142758858
"477","hp146pz7537%2F072_123_R_TC_46",78,1353,408,1130,3940,5823,1.97969543147208,23.2354456465739,10.3553299492386,19.4058045680921
"478","hp146pz7537%2F072_130_R_TC_46",63,1470,425,1725,3965,5847,1.58890290037831,25.1410979989738,10.718789407314,29.5023088763468
"479","hp146pz7537%2F072_18_R_TC_46",123,2785,390,348,3939,5839,3.12261995430312,47.6965233772906,9.9009900990099,5.95992464463093
"480","hp146pz7537%2F072_21_R_TC_46",118,3318,393,355,3931,5838,3.00178071737471,56.8345323741007,9.99745611803612,6.08084960602946
"481","hp146pz7537%2F072_22_R_TC_46",8,1288,500,358,3948,5840,0.202634245187437,22.0547945205479,12.6646403242148,6.13013698630137
"482","hp146pz7537%2F072_25_R_TC_46",68,3313,548,360,3930,5865,1.73027989821883,56.4876385336743,13.9440203562341,6.1381074168798
"483","hp146pz7537%2F072_51_R_TC_46",175,2008,435,1023,3965,5839,4.41361916771753,34.3894502483302,10.9709962168979,17.5201233087858
"484","hp146pz7537%2F072_53_R_TC_46",160,2665,370,378,3948,5847,4.05268490374873,45.5789293654866,9.37183383991895,6.4648537711647
"485","hp146pz7537%2F072_55_R_TC_46",128,1008,380,425,3947,5839,3.24296934380542,17.2632300051379,9.62756523942235,7.27864360335674
"486","hp146pz7537%2F072_58_R_TC_46",103,720,370,365,3915,5847,2.6309067688378,12.3140071831709,9.45083014048531,6.24251753035745
"487","hp146pz7537%2F072_60_R_TC_46",60,3325,535,645,3923,5830,1.52944175375988,57.032590051458,13.6375223043589,11.0634648370497
"488","hp146pz7537%2F072_63_R_TC_46",195,1820,360,333,3998,5856,4.87743871935968,31.0792349726776,9.00450225112556,5.68647540983607
"489","hp146pz7537%2F072_63_R_TC_46",208,3048,338,318,3998,5856,5.20260130065033,52.0491803278688,8.45422711355678,5.43032786885246
"490","hp146pz7537%2F072_73_R_TC_46",70,2253,573,385,3998,5831,1.75087543771886,38.6383124678443,14.3321660830415,6.60264105642257
"491","hp146pz7537%2F072_76_R_TC_46",105,2905,365,345,3898,5821,2.69368907131862,49.9055145164061,9.36377629553617,5.92681669816183
"492","hp146pz7537%2F072_77_R_TC_46",120,4133,388,388,3905,5831,3.0729833546735,70.879780483622,9.9359795134443,6.65409020751158
"493","hp146pz7537%2F072_80_R_TC_46",138,1043,323,455,3940,5847,3.50253807106599,17.8382076278433,8.19796954314721,7.78176842825381
"494","hp146pz7537%2F072_84_R_TC_46",8,2645,463,423,3957,5830,0.202173363659338,45.368782161235,11.7007834217842,7.25557461406518
"495","hp146pz7537%2F072_85_R_TC_46",133,2678,378,488,3981,5882,3.34086912835971,45.5287317239034,9.49510173323286,8.29649778986739
"496","hp146pz7537%2F072_91_R_TC_46",303,3665,145,258,3972,5848,7.62839879154079,62.6709986320109,3.65055387713998,4.41176470588235
"497","hp146pz7537%2F072_94_R_TC_46",155,1855,313,325,3965,5872,3.90920554854981,31.5905994550409,7.89407313997478,5.53474114441417
"498","hp146pz7537%2F072_95_R_TC_46",175,1158,500,348,3957,5873,4.42254233004802,19.717350587434,12.6358352287086,5.92542142005789
"499","hp146pz7537%2F072_96_R_TC_46",90,2408,1278,343,3932,5873,2.28891149542218,41.0011918951132,32.5025432349949,5.84028605482718
"500","hp146pz7537%2F072_98_R_TC_46",8,1475,565,1030,3931,5831,0.20351055711015,25.2958326187618,14.3729330959044,17.6642085405591
"501","rb715wf5291%2F083_107_V_TC_46",1803,5233,218,313,5699,9414,31.6371293209335,55.5874229870406,3.82523249692929,3.32483535160399
"502","rb715wf5291%2F083_107_V_TC_46",1893,4935,598,455,5699,9414,33.2163537462713,52.4219247928617,10.4930689594666,4.83322710856172
"503","rb715wf5291%2F083_110_R_TC_46",365,1355,540,1030,5867,9426,6.22123742969149,14.3751326119245,9.20402249872166,10.927222575854
"504","rb715wf5291%2F083_111_R_TC_46",418,2758,455,415,5831,9498,7.16858171840165,29.0376921457149,7.8031212484994,4.36934091387661
"505","rb715wf5291%2F083_113_V_TC_46",1723,4405,313,988,5675,9426,30.3612334801762,46.7324421812009,5.51541850220264,10.4816465096541
"506","rb715wf5291%2F083_115_V_TC_46",1538,998,855,3798,5711,9474,26.9304850288916,10.5340933080008,14.9711083873227,40.0886637112096
"507","rb715wf5291%2F083_116_V_TC_46",1568,2233,633,2018,5771,9426,27.1703344307746,23.6897941862932,10.9686362848726,21.4088690855082
"508","rb715wf5291%2F083_119_V_TC_46",1700,4928,563,580,5735,9438,29.642545771578,52.2144522144522,9.81691368788143,6.14536978173342
"509","rb715wf5291%2F083_120_V_TC_46",1758,4645,460,528,5699,9486,30.8475171082646,48.9668985873919,8.07159150728198,5.56609740670462
"510","rb715wf5291%2F083_125_R_TC_46",600,4095,353,588,5831,9426,10.2898302178014,43.4436664544876,6.05385011147316,6.23806492679822
"511","rb715wf5291%2F083_125_V_TC_46",1740,5058,438,1035,5711,9402,30.4675188233234,53.7970644543714,7.66940991069865,11.0082961072112
"512","rb715wf5291%2F083_127_V_TC_46",1755,5108,473,398,5735,9438,30.6015693112467,54.1216359398178,8.24760244115083,4.21699512608603
"513","rb715wf5291%2F083_131_V_TC_46",1738,1753,510,1018,5659,9439,30.7121399540555,18.5718826146838,9.01219296695529,10.7850407882191
"514","rb715wf5291%2F083_132_R_TC_46",368,3820,408,380,5726,9516,6.4268250087321,40.1429171920975,7.12539294446385,3.99327448507776
"515","rb715wf5291%2F083_133_R_TC_46",345,2190,483,900,5771,9513,5.9781666955467,23.0211289813939,8.36943337376538,9.46073793755913
"516","rb715wf5291%2F083_133_V_TC_46",1750,1548,500,725,5670,9426,30.8641975308642,16.4226607256525,8.81834215167548,7.69149161892637
"517","rb715wf5291%2F083_134_R_TC_46",388,6460,428,418,5767,9462,6.72793480145656,68.2730923694779,7.42153632737992,4.41767068273092
"518","rb715wf5291%2F083_135_V_TC_46",1830,1825,428,690,5612,9420,32.6086956521739,19.3736730360934,7.62651461154668,7.32484076433121
"519","rb715wf5291%2F083_136_V_TC_46",1603,2080,550,943,5698,9466,28.1326781326781,21.9733784069301,9.65250965250965,9.96196915275724
"520","rb715wf5291%2F083_136_V_TC_46",1793,1460,293,485,5698,9466,31.4671814671815,15.4236213817875,5.14215514215514,5.12360025353898
"521","rb715wf5291%2F083_148_V_TC_46",1810,3030,428,610,5720,9468,31.6433566433566,32.0025348542459,7.48251748251748,6.44275454161386
"522","rb715wf5291%2F083_150_V_TC_46",1773,5683,410,498,5720,9432,30.9965034965035,60.2523324851569,7.16783216783217,5.27989821882952
"523","rb715wf5291%2F083_151_R_TC_46",543,1448,445,785,5927,9390,9.16146448456217,15.4206602768903,7.50801417243125,8.35995740149095
"524","rb715wf5291%2F083_153_R_TC_46",453,2935,480,1055,5939,9462,7.62754672503789,31.0188120904671,8.08216871527193,11.149862608328
"525","rb715wf5291%2F083_154_R_TC_46",365,1618,578,900,5867,9498,6.22123742969149,17.0351652979575,9.85171297085393,9.47567909033481
"526","rb715wf5291%2F083_158_R_TC_46",363,3830,533,613,5852,9442,6.20300751879699,40.5634399491633,9.107997265892,6.49226858716374
"527","rb715wf5291%2F083_169_R_TC_46",360,785,478,913,5890,9462,6.11205432937182,8.29634326780807,8.11544991511036,9.64912280701754
"528","rb715wf5291%2F083_178_R_TC_46",435,2358,398,360,5747,9474,7.56916652166348,24.889170360988,6.92535235775187,3.79987333755542
"529","rb715wf5291%2F083_178_R_TC_46",468,5800,255,218,5747,9474,8.1433791543414,61.2201815495039,4.43709761614756,2.30103440996411
"530","rb715wf5291%2F083_178_R_TC_46",485,3840,270,618,5747,9474,8.43918566208457,40.5319822672578,4.69810335827388,6.5231158961368
"531","rb715wf5291%2F083_178_R_TC_46",490,2990,315,383,5747,9474,8.52618757612667,31.5600591091408,5.48112058465286,4.04264302301034
"532","rb715wf5291%2F083_201_R_TC_46",295,2160,525,1168,5903,9366,4.99745891919363,23.0621396540679,8.89378282229375,12.4706384796071
"533","rb715wf5291%2F083_202_V_TC_46",1978,2915,385,370,5864,9384,33.731241473397,31.0635123614663,6.56548431105048,3.94288150042626
"534","rb715wf5291%2F083_203_V_TC_46",1668,4895,628,2068,5792,9420,28.7983425414365,51.963906581741,10.8425414364641,21.9532908704883
"535","rb715wf5291%2F083_206_R_TC_46",438,2065,518,1090,5843,9402,7.49614923840493,21.9634120399915,8.8653089166524,11.5932780259519
