URL,ms_no,page,rv,x,y,w,h,color
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_070_R_TC_46/185,3918,88,393/pct:40/0/default.jpg",130,070,R,185,3918,88,393,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_070_R_TC_46/233,3615,105,238/pct:40/0/default.jpg",130,070,R,233,3615,105,238,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_070_V_TC_46/815,3928,108,330/pct:40/0/default.jpg",130,070,V,815,3928,108,330,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_070_V_TC_46/915,3918,108,168/pct:40/0/default.jpg",130,070,V,915,3918,108,168,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_071_R_TC_46/73,2103,268,190/pct:40/0/default.jpg",130,071,R,73,2103,268,190,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_071_R_TC_46/123,3338,363,235/pct:40/0/default.jpg",130,071,R,123,3338,363,235,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_071_R_TC_46/275,5115,128,188/pct:40/0/default.jpg",130,071,R,275,5115,128,188,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_071_V_TC_46/823,1555,165,208/pct:40/0/default.jpg",130,071,V,823,1555,165,208,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_071_V_TC_46/838,2635,185,228/pct:40/0/default.jpg",130,071,V,838,2635,185,228,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_071_V_TC_46/893,1913,88,175/pct:40/0/default.jpg",130,071,V,893,1913,88,175,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_072_R_TC_46/133,3750,215,260/pct:40/0/default.jpg",130,072,R,133,3750,215,260,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_072_R_TC_46/175,1343,218,210/pct:40/0/default.jpg",130,072,R,175,1343,218,210,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_072_V_TC_46/758,5135,228,175/pct:40/0/default.jpg",130,072,V,758,5135,228,175,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_072_V_TC_46/790,2523,223,365/pct:40/0/default.jpg",130,072,V,790,2523,223,365,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_073_R_TC_46/125,1338,80,375/pct:40/0/default.jpg",130,073,R,125,1338,80,375,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_073_V_TC_46/783,3450,125,635/pct:40/0/default.jpg",130,073,V,783,3450,125,635,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_073_V_TC_46/835,250,318,595/pct:40/0/default.jpg",130,073,V,835,250,318,595,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_074_R_TC_46/73,4390,353,735/pct:40/0/default.jpg",130,074,R,73,4390,353,735,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_074_V_TC_46/643,3695,400,518/pct:40/0/default.jpg",130,074,V,643,3695,400,518,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_075_R_TC_46/65,1143,290,570/pct:40/0/default.jpg",130,075,R,65,1143,290,570,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_075_V_TC_46/795,1348,155,453/pct:40/0/default.jpg",130,075,V,795,1348,155,453,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_076_V_TC_46/765,3678,345,523/pct:40/0/default.jpg",130,076,V,765,3678,345,523,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_076_V_TC_46/825,3040,90,333/pct:40/0/default.jpg",130,076,V,825,3040,90,333,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_076_V_TC_46/898,2738,138,345/pct:40/0/default.jpg",130,076,V,898,2738,138,345,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_076_V_TC_46/800,2023,223,183/pct:40/0/default.jpg",130,076,V,800,2023,223,183,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_077_R_TC_46/85,1855,263,570/pct:40/0/default.jpg",130,077,R,85,1855,263,570,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_077_V_TC_46/820,4488,75,225/pct:40/0/default.jpg",130,077,V,820,4488,75,225,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_078_V_TC_46/770,3703,303,668/pct:40/0/default.jpg",130,078,V,770,3703,303,668,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_080_R_TC_46/110,4058,65,548/pct:40/0/default.jpg",130,080,R,110,4058,65,548,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_080_R_TC_46/165,3970,430,643/pct:40/0/default.jpg",130,080,R,165,3970,430,643,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_080_V_TC_46/668,3418,393,568/pct:40/0/default.jpg",130,080,V,668,3418,393,568,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_080_V_TC_46/808,4620,168,255/pct:40/0/default.jpg",130,080,V,808,4620,168,255,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_081_R_TC_46/125,2458,300,268/pct:40/0/default.jpg",130,081,R,125,2458,300,268,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_081_R_TC_46/228,3720,213,250/pct:40/0/default.jpg",130,081,R,228,3720,213,250,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_081_R_TC_46/263,4090,260,403/pct:40/0/default.jpg",130,081,R,263,4090,260,403,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_082_R_TC_46/173,2318,258,185/pct:40/0/default.jpg",130,082,R,173,2318,258,185,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_082_R_TC_46/173,3838,245,255/pct:40/0/default.jpg",130,082,R,173,3838,245,255,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_082_R_TC_46/245,4900,198,233/pct:40/0/default.jpg",130,082,R,245,4900,198,233,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_082_V_TC_46/735,2428,313,248/pct:40/0/default.jpg",130,082,V,735,2428,313,248,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_082_V_TC_46/930,1650,150,233/pct:40/0/default.jpg",130,082,V,930,1650,150,233,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_082_V_TC_46/930,2745,165,238/pct:40/0/default.jpg",130,082,V,930,2745,165,238,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_082_V_TC_46/763,2123,278,255/pct:40/0/default.jpg",130,082,V,763,2123,278,255,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_082_V_TC_46/795,3818,83,345/pct:40/0/default.jpg",130,082,V,795,3818,83,345,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_082_V_TC_46/803,5023,208,348/pct:40/0/default.jpg",130,082,V,803,5023,208,348,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_082_V_TC_46/805,3568,198,240/pct:40/0/default.jpg",130,082,V,805,3568,198,240,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_082_V_TC_46/818,3263,365,235/pct:40/0/default.jpg",130,082,V,818,3263,365,235,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_082_V_TC_46/828,4495,175,358/pct:40/0/default.jpg",130,082,V,828,4495,175,358,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_083_R_TC_46/173,1900,445,230/pct:40/0/default.jpg",130,083,R,173,1900,445,230,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_083_R_TC_46/203,613,208,253/pct:40/0/default.jpg",130,083,R,203,613,208,253,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_083_R_TC_46/220,950,145,195/pct:40/0/default.jpg",130,083,R,220,950,145,195,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_083_V_TC_46/810,4835,58,298/pct:40/0/default.jpg",130,083,V,810,4835,58,298,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_083_V_TC_46/818,4443,75,308/pct:40/0/default.jpg",130,083,V,818,4443,75,308,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_084_R_TC_46/150,2708,65,158/pct:40/0/default.jpg",130,084,R,150,2708,65,158,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_084_R_TC_46/153,3835,238,250/pct:40/0/default.jpg",130,084,R,153,3835,238,250,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_084_V_TC_46/788,888,203,198/pct:40/0/default.jpg",130,084,V,788,888,203,198,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_084_V_TC_46/803,2723,263,708/pct:40/0/default.jpg",130,084,V,803,2723,263,708,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_085_R_TC_46/120,4195,360,648/pct:40/0/default.jpg",130,085,R,120,4195,360,648,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_085_R_TC_46/165,1723,218,240/pct:40/0/default.jpg",130,085,R,165,1723,218,240,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_085_R_TC_46/175,2203,68,253/pct:40/0/default.jpg",130,085,R,175,2203,68,253,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_086_V_TC_46/783,4415,283,208/pct:40/0/default.jpg",130,086,V,783,4415,283,208,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_086_V_TC_46/793,4803,260,230/pct:40/0/default.jpg",130,086,V,793,4803,260,230,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_086_V_TC_46/830,3200,208,198/pct:40/0/default.jpg",130,086,V,830,3200,208,198,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_086_V_TC_46/878,1103,55,333/pct:40/0/default.jpg",130,086,V,878,1103,55,333,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_086_V_TC_46/903,3918,138,188/pct:40/0/default.jpg",130,086,V,903,3918,138,188,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_087_R_TC_46/135,1703,288,578/pct:40/0/default.jpg",130,087,R,135,1703,288,578,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_087_R_TC_46/195,745,53,300/pct:40/0/default.jpg",130,087,R,195,745,53,300,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_087_V_TC_46/578,2483,388,500/pct:40/0/default.jpg",130,087,V,578,2483,388,500,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_088_R_TC_46/150,1413,288,585/pct:40/0/default.jpg",130,088,R,150,1413,288,585,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_088_V_TC_46/723,2365,318,660/pct:40/0/default.jpg",130,088,V,723,2365,318,660,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_088_V_TC_46/713,1210,283,238/pct:40/0/default.jpg",130,088,V,713,1210,283,238,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_089_R_TC_46/50,1485,398,740/pct:40/0/default.jpg",130,089,R,50,1485,398,740,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_089_V_TC_46/695,3285,185,698/pct:40/0/default.jpg",130,089,V,695,3285,185,698,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_089_V_TC_46/723,2913,260,265/pct:40/0/default.jpg",130,089,V,723,2913,260,265,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_089_V_TC_46/745,1103,373,598/pct:40/0/default.jpg",130,089,V,745,1103,373,598,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_090_R_TC_46/118,2973,500,560/pct:40/0/default.jpg",130,090,R,118,2973,500,560,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_092_V_TC_46/823,5025,360,350/pct:40/0/default.jpg",130,092,V,823,5025,360,350,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_094_V_TC_46/793,1498,205,360/pct:40/0/default.jpg",130,094,V,793,1498,205,360,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_095_R_TC_46/143,2073,190,210/pct:40/0/default.jpg",130,095,R,143,2073,190,210,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_095_R_TC_46/248,1243,125,135/pct:40/0/default.jpg",130,095,R,248,1243,125,135,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_095_V_TC_46/783,2363,215,278/pct:40/0/default.jpg",130,095,V,783,2363,215,278,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_095_V_TC_46/783,3430,273,220/pct:40/0/default.jpg",130,095,V,783,3430,273,220,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_095_V_TC_46/835,4233,150,288/pct:40/0/default.jpg",130,095,V,835,4233,150,288,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_096_R_TC_46/123,3828,195,213/pct:40/0/default.jpg",130,096,R,123,3828,195,213,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_096_R_TC_46/130,2255,68,358/pct:40/0/default.jpg",130,096,R,130,2255,68,358,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_096_V_TC_46/855,2808,303,163/pct:40/0/default.jpg",130,096,V,855,2808,303,163,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_096_V_TC_46/765,905,253,225/pct:40/0/default.jpg",130,096,V,765,905,253,225,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_096_V_TC_46/793,1398,185,265/pct:40/0/default.jpg",130,096,V,793,1398,185,265,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_096_V_TC_46/798,3238,308,235/pct:40/0/default.jpg",130,096,V,798,3238,308,235,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_096_V_TC_46/868,5093,275,395/pct:40/0/default.jpg",130,096,V,868,5093,275,395,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_096_V_TC_46/873,2525,175,205/pct:40/0/default.jpg",130,096,V,873,2525,175,205,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_097_R_TC_46/73,4948,475,440/pct:40/0/default.jpg",130,097,R,73,4948,475,440,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_099_R_TC_46/25,2730,325,263/pct:40/0/default.jpg",130,099,R,25,2730,325,263,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_099_R_TC_46/50,960,580,623/pct:40/0/default.jpg",130,099,R,50,960,580,623,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_099_R_TC_46/53,3460,245,253/pct:40/0/default.jpg",130,099,R,53,3460,245,253,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_099_R_TC_46/60,1610,73,370/pct:40/0/default.jpg",130,099,R,60,1610,73,370,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_099_R_TC_46/178,4723,718,425/pct:40/0/default.jpg",130,099,R,178,4723,718,425,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_100_R_TC_46/103,2768,240,218/pct:40/0/default.jpg",130,100,R,103,2768,240,218,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_100_V_TC_46/835,3523,458,480/pct:40/0/default.jpg",130,100,V,835,3523,458,480,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_100_V_TC_46/848,1078,443,233/pct:40/0/default.jpg",130,100,V,848,1078,443,233,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_102_R_TC_46/23,2598,290,1450/pct:40/0/default.jpg",130,102,R,23,2598,290,1450,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_102_R_TC_46/188,4238,88,375/pct:40/0/default.jpg",130,102,R,188,4238,88,375,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_102_V_TC_46/853,1803,198,215/pct:40/0/default.jpg",130,102,V,853,1803,198,215,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_106_R_TC_46/180,470,250,258/pct:40/0/default.jpg",130,106,R,180,470,250,258,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_106_R_TC_46/205,2430,238,218/pct:40/0/default.jpg",130,106,R,205,2430,238,218,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_108_R_TC_46/363,3853,195,498/pct:40/0/default.jpg",130,108,R,363,3853,195,498,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_108_V_TC_46/583,2665,1060,738/pct:40/0/default.jpg",130,108,V,583,2665,1060,738,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_109_V_TC_46/873,2478,215,260/pct:40/0/default.jpg",130,109,V,873,2478,215,260,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_110_R_TC_46/215,4850,105,510/pct:40/0/default.jpg",130,110,R,215,4850,105,510,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_110_V_TC_46/733,673,285,380/pct:40/0/default.jpg",130,110,V,733,673,285,380,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_110_V_TC_46/838,2783,70,440/pct:40/0/default.jpg",130,110,V,838,2783,70,440,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_110_V_TC_46/845,3898,75,453/pct:40/0/default.jpg",130,110,V,845,3898,75,453,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_110_V_TC_46/798,4370,180,160/pct:40/0/default.jpg",130,110,V,798,4370,180,160,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_110_V_TC_46/793,3243,160,268/pct:40/0/default.jpg",130,110,V,793,3243,160,268,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_111_R_TC_46/203,2018,305,288/pct:40/0/default.jpg",130,111,R,203,2018,305,288,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_111_R_TC_46/225,1495,233,215/pct:40/0/default.jpg",130,111,R,225,1495,233,215,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_111_V_TC_46/685,635,290,255/pct:40/0/default.jpg",130,111,V,685,635,290,255,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_111_V_TC_46/738,2168,270,283/pct:40/0/default.jpg",130,111,V,738,2168,270,283,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_111_V_TC_46/768,1870,73,278/pct:40/0/default.jpg",130,111,V,768,1870,73,278,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_111_V_TC_46/778,3948,83,360/pct:40/0/default.jpg",130,111,V,778,3948,83,360,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_111_V_TC_46/783,4940,343,308/pct:40/0/default.jpg",130,111,V,783,4940,343,308,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_113_R_TC_46/258,4918,340,285/pct:40/0/default.jpg",130,113,R,258,4918,340,285,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_114_R_TC_46/150,3083,235,275/pct:40/0/default.jpg",130,114,R,150,3083,235,275,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_114_R_TC_46/160,1000,83,165/pct:40/0/default.jpg",130,114,R,160,1000,83,165,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_114_R_TC_46/183,1285,125,660/pct:40/0/default.jpg",130,114,R,183,1285,125,660,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_114_R_TC_46/250,1283,63,223/pct:40/0/default.jpg",130,114,R,250,1283,63,223,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_114_R_TC_46/258,3928,115,188/pct:40/0/default.jpg",130,114,R,258,3928,115,188,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_114_R_TC_46/315,5178,205,293/pct:40/0/default.jpg",130,114,R,315,5178,205,293,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_114_R_TC_46/338,1575,318,345/pct:40/0/default.jpg",130,114,R,338,1575,318,345,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_114_R_TC_46/418,1273,135,300/pct:40/0/default.jpg",130,114,R,418,1273,135,300,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_114_V_TC_46/615,4168,288,1423/pct:40/0/default.jpg",130,114,V,615,4168,288,1423,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_114_V_TC_46/703,3358,165,165/pct:40/0/default.jpg",130,114,V,703,3358,165,165,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_114_V_TC_46/720,1663,238,273/pct:40/0/default.jpg",130,114,V,720,1663,238,273,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_116_R_TC_46/165,4495,258,273/pct:40/0/default.jpg",130,116,R,165,4495,258,273,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_119_R_TC_46/118,1745,175,213/pct:40/0/default.jpg",130,119,R,118,1745,175,213,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_119_R_TC_46/135,3043,200,225/pct:40/0/default.jpg",130,119,R,135,3043,200,225,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_119_R_TC_46/160,3898,145,145/pct:40/0/default.jpg",130,119,R,160,3898,145,145,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_119_R_TC_46/163,5030,150,148/pct:40/0/default.jpg",130,119,R,163,5030,150,148,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_119_R_TC_46/183,4690,140,150/pct:40/0/default.jpg",130,119,R,183,4690,140,150,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_125_R_TC_46/2253,4848,120,173/pct:40/0/default.jpg",130,125,R,2253,4848,120,173,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_125_R_TC_46/2410,4638,178,145/pct:40/0/default.jpg",130,125,R,2410,4638,178,145,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_125_R_TC_46/110,578,183,148/pct:40/0/default.jpg",130,125,R,110,578,183,148,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_125_R_TC_46/1300,3088,200,145/pct:40/0/default.jpg",130,125,R,1300,3088,200,145,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_126_V_TC_46/655,2888,203,145/pct:40/0/default.jpg",130,126,V,655,2888,203,145,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_126_V_TC_46/1968,2245,143,140/pct:40/0/default.jpg",130,126,V,1968,2245,143,140,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_126_V_TC_46/2038,4413,120,160/pct:40/0/default.jpg",130,126,V,2038,4413,120,160,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_126_V_TC_46/2678,2438,60,145/pct:40/0/default.jpg",130,126,V,2678,2438,60,145,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_126_V_TC_46/758,785,85,245/pct:40/0/default.jpg",130,126,V,758,785,85,245,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_126_V_TC_46/3015,2035,138,143/pct:40/0/default.jpg",130,126,V,3015,2035,138,143,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_126_V_TC_46/3133,1830,173,138/pct:40/0/default.jpg",130,126,V,3133,1830,173,138,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_126_V_TC_46/3300,4948,170,133/pct:40/0/default.jpg",130,126,V,3300,4948,170,133,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_126_V_TC_46/703,1043,270,130/pct:40/0/default.jpg",130,126,V,703,1043,270,130,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_126_V_TC_46/1418,3170,168,153/pct:40/0/default.jpg",130,126,V,1418,3170,168,153,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_126_V_TC_46/1683,1433,173,130/pct:40/0/default.jpg",130,126,V,1683,1433,173,130,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_128_V_TC_46/715,2163,208,183/pct:40/0/default.jpg",130,128,V,715,2163,208,183,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_128_V_TC_46/2468,2675,145,148/pct:40/0/default.jpg",130,128,V,2468,2675,145,148,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_128_V_TC_46/3160,1685,123,140/pct:40/0/default.jpg",130,128,V,3160,1685,123,140,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_128_V_TC_46/1340,4223,375,135/pct:40/0/default.jpg",130,128,V,1340,4223,375,135,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_128_V_TC_46/2135,3205,188,153/pct:40/0/default.jpg",130,128,V,2135,3205,188,153,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_128_V_TC_46/2253,4218,45,155/pct:40/0/default.jpg",130,128,V,2253,4218,45,155,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_129_R_TC_46/2535,2653,140,140/pct:40/0/default.jpg",130,129,R,2535,2653,140,140,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_129_R_TC_46/2598,935,100,135/pct:40/0/default.jpg",130,129,R,2598,935,100,135,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_129_R_TC_46/1515,3898,383,158/pct:40/0/default.jpg",130,129,R,1515,3898,383,158,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_129_R_TC_46/1523,2673,333,138/pct:40/0/default.jpg",130,129,R,1523,2673,333,138,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_129_R_TC_46/1688,4330,190,163/pct:40/0/default.jpg",130,129,R,1688,4330,190,163,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_129_R_TC_46/2458,4328,145,145/pct:40/0/default.jpg",130,129,R,2458,4328,145,145,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_129_R_TC_46/2490,2258,160,140/pct:40/0/default.jpg",130,129,R,2490,2258,160,140,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_129_V_TC_46/808,4460,90,293/pct:40/0/default.jpg",130,129,V,808,4460,90,293,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_129_V_TC_46/2818,4858,155,148/pct:40/0/default.jpg",130,129,V,2818,4858,155,148,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_129_V_TC_46/3260,3190,353,133/pct:40/0/default.jpg",130,129,V,3260,3190,353,133,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_129_V_TC_46/1558,4528,55,155/pct:40/0/default.jpg",130,129,V,1558,4528,55,155,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_130_V_TC_46/820,1123,108,158/pct:40/0/default.jpg",130,130,V,820,1123,108,158,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_130_V_TC_46/2453,4440,95,130/pct:40/0/default.jpg",130,130,V,2453,4440,95,130,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_130_V_TC_46/2745,2770,238,153/pct:40/0/default.jpg",130,130,V,2745,2770,238,153,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_130_V_TC_46/3323,1560,233,163/pct:40/0/default.jpg",130,130,V,3323,1560,233,163,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_130_V_TC_46/1793,2568,40,130/pct:40/0/default.jpg",130,130,V,1793,2568,40,130,
"https://stacks.stanford.edu/image/iiif/yw579bn5109%2F130_130_V_TC_46/1890,2463,133,130/pct:40/0/default.jpg",130,130,V,1890,2463,133,130,
